ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms),ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms),ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms)
T0_4570_sternberg,2,10,KH,B,F,<rshift>,1,434,T1_4570_sternberg,2,10,SN,S,T,<lshift>,1,617,T2_4570_sternberg,2,10,SZ,L,F,<rshift>,1,491
T0_4570_sternberg,2,11,KH,K,T,<lshift>,1,857,T1_4570_sternberg,2,11,SN,N,T,<lshift>,1,844,T2_4570_sternberg,2,11,SZ,S,T,<lshift>,1,526
T0_4570_sternberg,2,12,KH,K,T,<lshift>,1,544,T1_4570_sternberg,2,12,SN,J,F,<rshift>,1,646,T2_4570_sternberg,2,12,SZ,S,T,<lshift>,1,301
T0_4570_sternberg,2,13,KH,H,T,<lshift>,1,649,T1_4570_sternberg,2,13,SN,N,T,<lshift>,1,587,T2_4570_sternberg,2,13,SZ,D,F,<rshift>,1,571
T0_4570_sternberg,2,14,KH,H,T,<lshift>,1,406,T1_4570_sternberg,2,14,SN,S,T,<lshift>,1,616,T2_4570_sternberg,2,14,SZ,S,T,<lshift>,1,538
T0_4570_sternberg,2,15,KH,P,F,<rshift>,1,532,T1_4570_sternberg,2,15,SN,N,T,<lshift>,1,540,T2_4570_sternberg,2,15,SZ,H,F,<rshift>,1,904
T0_4570_sternberg,2,16,KH,R,F,<rshift>,1,540,T1_4570_sternberg,2,16,SN,S,T,<lshift>,1,499,T2_4570_sternberg,2,16,SZ,S,T,<lshift>,1,408
T0_4570_sternberg,2,17,KH,Z,F,<rshift>,1,382,T1_4570_sternberg,2,17,SN,J,F,<rshift>,1,537,T2_4570_sternberg,2,17,SZ,Z,T,<lshift>,1,1043
T0_4570_sternberg,2,18,KH,D,F,<rshift>,1,469,T1_4570_sternberg,2,18,SN,N,T,<lshift>,1,610,T2_4570_sternberg,2,18,SZ,B,F,<rshift>,1,607
T0_4570_sternberg,2,19,KH,Z,F,<rshift>,1,467,T1_4570_sternberg,2,19,SN,S,T,<lshift>,1,622,T2_4570_sternberg,2,19,SZ,B,F,<lshift>,0,634
T0_4570_sternberg,2,20,KH,L,F,<rshift>,1,393,T1_4570_sternberg,2,20,SN,N,T,<lshift>,1,543,T2_4570_sternberg,2,20,SZ,Q,F,<rshift>,1,1561
T0_4570_sternberg,2,21,KH,L,F,<rshift>,1,498,T1_4570_sternberg,2,21,SN,G,F,<rshift>,1,511,T2_4570_sternberg,2,21,SZ,S,T,<lshift>,1,618
T0_4570_sternberg,2,22,KH,H,T,<lshift>,1,419,T1_4570_sternberg,2,22,SN,G,F,<rshift>,1,427,T2_4570_sternberg,2,22,SZ,Z,T,<lshift>,1,618
T0_4570_sternberg,2,23,KH,H,T,<lshift>,1,346,T1_4570_sternberg,2,23,SN,V,F,<rshift>,1,564,T2_4570_sternberg,2,23,SZ,Z,T,<lshift>,1,478
T0_4570_sternberg,2,24,KH,P,F,<rshift>,1,543,T1_4570_sternberg,2,24,SN,N,T,<lshift>,1,580,T2_4570_sternberg,2,24,SZ,Z,T,<lshift>,1,356
T0_4570_sternberg,2,25,KH,H,T,<lshift>,1,438,T1_4570_sternberg,2,25,SN,W,F,<rshift>,1,557,T2_4570_sternberg,2,25,SZ,F,F,<rshift>,1,532
T0_4570_sternberg,2,26,KH,J,F,<rshift>,1,570,T1_4570_sternberg,2,26,SN,Z,F,<lshift>,0,599,T2_4570_sternberg,2,26,SZ,S,T,<lshift>,1,476
T0_4570_sternberg,2,27,KH,K,T,<lshift>,1,488,T1_4570_sternberg,2,27,SN,F,F,<rshift>,1,2181,T2_4570_sternberg,2,27,SZ,J,F,<rshift>,1,966
T0_4570_sternberg,2,28,KH,M,F,<rshift>,1,659,T1_4570_sternberg,2,28,SN,W,F,<rshift>,1,455,T2_4570_sternberg,2,28,SZ,N,F,<rshift>,1,912
T0_4570_sternberg,2,29,KH,K,T,<lshift>,1,665,T1_4570_sternberg,2,29,SN,G,F,<rshift>,1,453,T2_4570_sternberg,2,29,SZ,Q,F,<rshift>,1,404
T0_4570_sternberg,2,30,KH,K,T,<lshift>,1,477,T1_4570_sternberg,2,30,SN,S,T,<lshift>,1,592,T2_4570_sternberg,2,30,SZ,T,F,<rshift>,1,579
T0_4570_sternberg,2,31,KH,K,T,<lshift>,1,368,T1_4570_sternberg,2,31,SN,S,T,<lshift>,1,506,T2_4570_sternberg,2,31,SZ,Z,T,<lshift>,1,644
T0_4570_sternberg,2,32,KH,K,T,<lshift>,1,298,T1_4570_sternberg,2,32,SN,N,T,<lshift>,1,524,T2_4570_sternberg,2,32,SZ,P,F,<rshift>,1,430
T0_4570_sternberg,2,33,KH,D,F,<rshift>,1,1301,T1_4570_sternberg,2,33,SN,M,F,<rshift>,1,574,T2_4570_sternberg,2,33,SZ,S,T,<lshift>,1,552
T0_4570_sternberg,2,34,KH,N,F,<rshift>,1,1253,T1_4570_sternberg,2,34,SN,Z,F,<rshift>,1,826,T2_4570_sternberg,2,34,SZ,Z,T,<lshift>,1,1198
T0_4570_sternberg,2,35,KH,K,T,<lshift>,1,654,T1_4570_sternberg,2,35,SN,N,T,<lshift>,1,579,T2_4570_sternberg,2,35,SZ,Z,T,<lshift>,1,519
T0_4570_sternberg,2,36,KH,Z,F,<rshift>,1,583,T1_4570_sternberg,2,36,SN,S,T,<lshift>,1,566,T2_4570_sternberg,2,36,SZ,V,F,<rshift>,1,559
T0_4570_sternberg,2,37,KH,K,T,<lshift>,1,444,T1_4570_sternberg,2,37,SN,S,T,<lshift>,1,529,T2_4570_sternberg,2,37,SZ,H,F,<rshift>,1,725
T0_4570_sternberg,2,38,KH,J,F,<rshift>,1,493,T1_4570_sternberg,2,38,SN,T,F,<rshift>,1,518,T2_4570_sternberg,2,38,SZ,D,F,<rshift>,1,496
T0_4570_sternberg,2,39,KH,H,T,<lshift>,1,442,T1_4570_sternberg,2,39,SN,L,F,<rshift>,1,684,T2_4570_sternberg,2,39,SZ,N,F,<rshift>,1,696
T0_4570_sternberg,2,40,KH,K,T,<lshift>,1,752,T1_4570_sternberg,2,40,SN,B,F,<rshift>,1,405,T2_4570_sternberg,2,40,SZ,Z,T,<lshift>,1,563
T0_4570_sternberg,2,41,KH,R,F,<rshift>,1,1334,T1_4570_sternberg,2,41,SN,S,T,<lshift>,1,552,T2_4570_sternberg,2,41,SZ,L,F,<rshift>,1,507
T0_4570_sternberg,2,42,KH,Z,F,<rshift>,1,1114,T1_4570_sternberg,2,42,SN,S,T,<lshift>,1,345,T2_4570_sternberg,2,42,SZ,Z,T,<lshift>,1,944
T0_4570_sternberg,2,43,KH,H,T,<lshift>,1,531,T1_4570_sternberg,2,43,SN,S,T,<lshift>,1,405,T2_4570_sternberg,2,43,SZ,S,T,<lshift>,1,546
T0_4570_sternberg,2,44,KH,K,T,<lshift>,1,444,T1_4570_sternberg,2,44,SN,S,T,<lshift>,1,357,T2_4570_sternberg,2,44,SZ,T,F,<rshift>,1,474
T0_4570_sternberg,2,45,KH,K,T,<lshift>,1,427,T1_4570_sternberg,2,45,SN,S,T,<lshift>,1,347,T2_4570_sternberg,2,45,SZ,Z,T,<lshift>,1,708
T0_4570_sternberg,2,46,KH,Z,F,<rshift>,1,665,T1_4570_sternberg,2,46,SN,V,F,<rshift>,1,515,T2_4570_sternberg,2,46,SZ,Z,T,<lshift>,1,306
T0_4570_sternberg,2,47,KH,K,T,<lshift>,1,499,T1_4570_sternberg,2,47,SN,L,F,<rshift>,1,1027,T2_4570_sternberg,2,47,SZ,V,F,<rshift>,1,485
T0_4570_sternberg,2,48,KH,P,F,<rshift>,1,522,T1_4570_sternberg,2,48,SN,N,T,<lshift>,1,545,T2_4570_sternberg,2,48,SZ,Q,F,<rshift>,1,826
T0_4570_sternberg,2,49,KH,D,F,<rshift>,1,629,T1_4570_sternberg,2,49,SN,S,T,<lshift>,1,581,T2_4570_sternberg,2,49,SZ,K,F,<rshift>,1,477
T0_4570_sternberg,2,50,KH,K,T,<rshift>,0,403,T1_4570_sternberg,2,50,SN,N,T,<lshift>,1,517,T2_4570_sternberg,2,50,SZ,S,T,<lshift>,1,585
T0_4570_sternberg,4,51,GKZD,J,F,<rshift>,1,1661,T1_4570_sternberg,4,51,PJMG,K,F,<rshift>,1,2013,T2_4570_sternberg,4,51,BKLR,H,F,<rshift>,1,907
T0_4570_sternberg,4,52,GKZD,T,F,<rshift>,1,568,T1_4570_sternberg,4,52,PJMG,G,T,<rshift>,0,718,T2_4570_sternberg,4,52,BKLR,Z,F,<rshift>,1,557
T0_4570_sternberg,4,53,GKZD,Z,T,<rshift>,0,404,T1_4570_sternberg,4,53,PJMG,R,F,<rshift>,1,1326,T2_4570_sternberg,4,53,BKLR,L,T,<lshift>,1,755
T0_4570_sternberg,4,54,GKZD,K,T,<lshift>,1,1052,T1_4570_sternberg,4,54,PJMG,P,T,<lshift>,1,732,T2_4570_sternberg,4,54,BKLR,Z,F,<rshift>,1,716
T0_4570_sternberg,4,55,GKZD,M,F,<rshift>,1,602,T1_4570_sternberg,4,55,PJMG,R,F,<rshift>,1,664,T2_4570_sternberg,4,55,BKLR,B,T,<lshift>,1,866
T0_4570_sternberg,4,56,GKZD,J,F,<rshift>,1,973,T1_4570_sternberg,4,56,PJMG,G,T,<lshift>,1,1165,T2_4570_sternberg,4,56,BKLR,K,T,<lshift>,1,845
T0_4570_sternberg,4,57,GKZD,K,T,<lshift>,1,612,T1_4570_sternberg,4,57,PJMG,M,T,<lshift>,1,1126,T2_4570_sternberg,4,57,BKLR,C,F,<rshift>,1,1018
T0_4570_sternberg,4,58,GKZD,S,F,<rshift>,1,587,T1_4570_sternberg,4,58,PJMG,L,F,<rshift>,1,716,T2_4570_sternberg,4,58,BKLR,K,T,<lshift>,1,476
T0_4570_sternberg,4,59,GKZD,K,T,<lshift>,1,541,T1_4570_sternberg,4,59,PJMG,K,F,<rshift>,1,871,T2_4570_sternberg,4,59,BKLR,Z,F,<rshift>,1,794
T0_4570_sternberg,4,60,GKZD,G,T,<lshift>,1,1510,T1_4570_sternberg,4,60,PJMG,N,F,<rshift>,1,722,T2_4570_sternberg,4,60,BKLR,B,T,<lshift>,1,523
T0_4570_sternberg,4,61,GKZD,H,F,<rshift>,1,1280,T1_4570_sternberg,4,61,PJMG,W,F,<rshift>,1,564,T2_4570_sternberg,4,61,BKLR,V,F,<rshift>,1,761
T0_4570_sternberg,4,62,GKZD,Q,F,<lshift>,0,840,T1_4570_sternberg,4,62,PJMG,P,T,<lshift>,1,549,T2_4570_sternberg,4,62,BKLR,D,F,<rshift>,1,628
T0_4570_sternberg,4,63,GKZD,W,F,<rshift>,1,981,T1_4570_sternberg,4,63,PJMG,M,T,<lshift>,1,832,T2_4570_sternberg,4,63,BKLR,D,F,<rshift>,1,499
T0_4570_sternberg,4,64,GKZD,T,F,<rshift>,1,801,T1_4570_sternberg,4,64,PJMG,P,T,<lshift>,1,537,T2_4570_sternberg,4,64,BKLR,R,T,<lshift>,1,826
T0_4570_sternberg,4,65,GKZD,H,F,<rshift>,1,1370,T1_4570_sternberg,4,65,PJMG,J,T,<lshift>,1,680,T2_4570_sternberg,4,65,BKLR,K,T,<lshift>,1,831
T0_4570_sternberg,4,66,GKZD,K,T,<lshift>,1,718,T1_4570_sternberg,4,66,PJMG,P,T,<lshift>,1,448,T2_4570_sternberg,4,66,BKLR,K,T,<lshift>,1,495
T0_4570_sternberg,4,67,GKZD,K,T,<lshift>,1,555,T1_4570_sternberg,4,67,PJMG,P,T,<lshift>,1,352,T2_4570_sternberg,4,67,BKLR,R,T,<lshift>,1,632
T0_4570_sternberg,4,68,GKZD,M,F,<rshift>,1,548,T1_4570_sternberg,4,68,PJMG,P,T,<lshift>,1,310,T2_4570_sternberg,4,68,BKLR,M,F,<rshift>,1,829
T0_4570_sternberg,4,69,GKZD,S,F,<rshift>,1,662,T1_4570_sternberg,4,69,PJMG,M,T,<lshift>,1,477,T2_4570_sternberg,4,69,BKLR,K,T,<lshift>,1,620
T0_4570_sternberg,4,70,GKZD,Q,F,<lshift>,0,570,T1_4570_sternberg,4,70,PJMG,J,T,<lshift>,1,366,T2_4570_sternberg,4,70,BKLR,K,T,<lshift>,1,661
T0_4570_sternberg,4,71,GKZD,W,F,<rshift>,1,572,T1_4570_sternberg,4,71,PJMG,P,T,<lshift>,1,605,T2_4570_sternberg,4,71,BKLR,K,T,<lshift>,1,632
T0_4570_sternberg,4,72,GKZD,P,F,<rshift>,1,601,T1_4570_sternberg,4,72,PJMG,P,T,<lshift>,1,914,T2_4570_sternberg,4,72,BKLR,L,T,<lshift>,1,684
T0_4570_sternberg,4,73,GKZD,K,T,<lshift>,1,863,T1_4570_sternberg,4,73,PJMG,P,T,<lshift>,1,475,T2_4570_sternberg,4,73,BKLR,P,F,<rshift>,1,724
T0_4570_sternberg,4,74,GKZD,J,F,<rshift>,1,1279,T1_4570_sternberg,4,74,PJMG,F,F,<rshift>,1,590,T2_4570_sternberg,4,74,BKLR,V,F,<rshift>,1,554
T0_4570_sternberg,4,75,GKZD,P,F,<rshift>,1,729,T1_4570_sternberg,4,75,PJMG,H,F,<rshift>,1,651,T2_4570_sternberg,4,75,BKLR,L,T,<lshift>,1,711
T0_4570_sternberg,4,76,GKZD,V,F,<rshift>,1,593,T1_4570_sternberg,4,76,PJMG,J,T,<lshift>,1,589,T2_4570_sternberg,4,76,BKLR,C,F,<rshift>,1,727
T0_4570_sternberg,4,77,GKZD,F,F,<rshift>,1,592,T1_4570_sternberg,4,77,PJMG,Z,F,<rshift>,1,554,T2_4570_sternberg,4,77,BKLR,K,T,<lshift>,1,547
T0_4570_sternberg,4,78,GKZD,Z,T,<lshift>,1,937,T1_4570_sternberg,4,78,PJMG,F,F,<lshift>,0,578,T2_4570_sternberg,4,78,BKLR,L,T,<lshift>,1,588
T0_4570_sternberg,4,79,GKZD,D,T,<lshift>,1,819,T1_4570_sternberg,4,79,PJMG,B,F,<rshift>,1,830,T2_4570_sternberg,4,79,BKLR,V,F,<rshift>,1,630
T0_4570_sternberg,4,80,GKZD,Z,T,<lshift>,1,602,T1_4570_sternberg,4,80,PJMG,J,T,<lshift>,1,784,T2_4570_sternberg,4,80,BKLR,R,T,<lshift>,1,642
T0_4570_sternberg,4,81,GKZD,Z,T,<lshift>,1,716,T1_4570_sternberg,4,81,PJMG,B,F,<rshift>,1,752,T2_4570_sternberg,4,81,BKLR,M,F,<rshift>,1,570
T0_4570_sternberg,4,82,GKZD,B,F,<rshift>,1,551,T1_4570_sternberg,4,82,PJMG,G,T,<lshift>,1,1039,T2_4570_sternberg,4,82,BKLR,Q,F,<rshift>,1,907
T0_4570_sternberg,4,83,GKZD,S,F,<rshift>,1,706,T1_4570_sternberg,4,83,PJMG,J,T,<lshift>,1,627,T2_4570_sternberg,4,83,BKLR,K,T,<lshift>,1,548
T0_4570_sternberg,4,84,GKZD,K,T,<lshift>,1,528,T1_4570_sternberg,4,84,PJMG,D,F,<rshift>,1,607,T2_4570_sternberg,4,84,BKLR,K,T,<lshift>,1,820
T0_4570_sternberg,4,85,GKZD,K,T,<lshift>,1,413,T1_4570_sternberg,4,85,PJMG,L,F,<rshift>,1,557,T2_4570_sternberg,4,85,BKLR,N,F,<rshift>,1,533
T0_4570_sternberg,4,86,GKZD,Z,T,<lshift>,1,802,T1_4570_sternberg,4,86,PJMG,B,F,<rshift>,1,573,T2_4570_sternberg,4,86,BKLR,G,F,<rshift>,1,1457
T0_4570_sternberg,4,87,GKZD,H,F,<rshift>,1,812,T1_4570_sternberg,4,87,PJMG,V,F,<rshift>,1,764,T2_4570_sternberg,4,87,BKLR,K,T,<lshift>,1,596
T0_4570_sternberg,4,88,GKZD,D,T,<lshift>,1,764,T1_4570_sternberg,4,88,PJMG,V,F,<rshift>,1,388,T2_4570_sternberg,4,88,BKLR,L,T,<lshift>,1,722
T0_4570_sternberg,4,89,GKZD,Q,F,<lshift>,0,1358,T1_4570_sternberg,4,89,PJMG,P,T,<lshift>,1,547,T2_4570_sternberg,4,89,BKLR,D,F,<rshift>,1,707
T0_4570_sternberg,4,90,GKZD,K,T,<lshift>,1,978,T1_4570_sternberg,4,90,PJMG,V,F,<rshift>,1,568,T2_4570_sternberg,4,90,BKLR,Q,F,<rshift>,1,1328
T0_4570_sternberg,4,91,GKZD,D,T,<lshift>,1,690,T1_4570_sternberg,4,91,PJMG,J,T,<lshift>,1,524,T2_4570_sternberg,4,91,BKLR,R,T,<lshift>,1,640
T0_4570_sternberg,4,92,GKZD,G,T,<lshift>,1,533,T1_4570_sternberg,4,92,PJMG,D,F,<rshift>,1,521,T2_4570_sternberg,4,92,BKLR,Z,F,<rshift>,1,1072
T0_4570_sternberg,4,93,GKZD,B,F,<rshift>,1,680,T1_4570_sternberg,4,93,PJMG,K,F,<rshift>,1,493,T2_4570_sternberg,4,93,BKLR,M,F,<rshift>,1,761
T0_4570_sternberg,4,94,GKZD,K,T,<lshift>,1,647,T1_4570_sternberg,4,94,PJMG,H,F,<rshift>,1,533,T2_4570_sternberg,4,94,BKLR,R,T,<lshift>,1,825
T0_4570_sternberg,4,95,GKZD,K,T,<lshift>,1,434,T1_4570_sternberg,4,95,PJMG,M,T,<lshift>,1,418,T2_4570_sternberg,4,95,BKLR,B,T,<lshift>,1,876
T0_4570_sternberg,4,96,GKZD,Z,T,<lshift>,1,662,T1_4570_sternberg,4,96,PJMG,H,F,<rshift>,1,1489,T2_4570_sternberg,4,96,BKLR,W,F,<rshift>,1,588
T0_4570_sternberg,4,97,GKZD,D,T,<lshift>,1,728,T1_4570_sternberg,4,97,PJMG,H,F,<rshift>,1,644,T2_4570_sternberg,4,97,BKLR,T,F,<rshift>,1,681
T0_4570_sternberg,4,98,GKZD,D,T,<lshift>,1,607,T1_4570_sternberg,4,98,PJMG,P,T,<lshift>,1,538,T2_4570_sternberg,4,98,BKLR,B,T,<lshift>,1,763
T0_4570_sternberg,4,99,GKZD,Z,T,<lshift>,1,611,T1_4570_sternberg,4,99,PJMG,N,F,<rshift>,1,1106,T2_4570_sternberg,4,99,BKLR,M,F,<rshift>,1,585
T0_4570_sternberg,4,100,GKZD,M,F,<rshift>,1,568,T1_4570_sternberg,4,100,PJMG,G,T,<lshift>,1,811,T2_4570_sternberg,4,100,BKLR,S,F,<rshift>,1,958
T0_4570_sternberg,6,101,VBKMDJ,Z,F,<rshift>,1,851,T1_4570_sternberg,6,101,FCHSKM,C,T,<lshift>,1,1381,T2_4570_sternberg,6,101,BNGJDT,S,F,<rshift>,1,1460
T0_4570_sternberg,6,102,VBKMDJ,V,T,<lshift>,1,1143,T1_4570_sternberg,6,102,FCHSKM,F,T,<lshift>,1,644,T2_4570_sternberg,6,102,BNGJDT,N,T,<lshift>,1,603
T0_4570_sternberg,6,103,VBKMDJ,W,F,<rshift>,1,472,T1_4570_sternberg,6,103,FCHSKM,F,T,<lshift>,1,517,T2_4570_sternberg,6,103,BNGJDT,T,T,<lshift>,1,968
T0_4570_sternberg,6,104,VBKMDJ,F,F,<rshift>,1,635,T1_4570_sternberg,6,104,FCHSKM,D,F,<rshift>,1,624,T2_4570_sternberg,6,104,BNGJDT,M,F,<rshift>,1,1247
T0_4570_sternberg,6,105,VBKMDJ,B,T,<lshift>,1,520,T1_4570_sternberg,6,105,FCHSKM,M,T,<lshift>,1,831,T2_4570_sternberg,6,105,BNGJDT,N,T,<lshift>,1,631
T0_4570_sternberg,6,106,VBKMDJ,V,T,<rshift>,0,2241,T1_4570_sternberg,6,106,FCHSKM,H,T,<lshift>,1,642,T2_4570_sternberg,6,106,BNGJDT,D,T,<rshift>,0,564
T0_4570_sternberg,6,107,VBKMDJ,M,T,<rshift>,0,3164,T1_4570_sternberg,6,107,FCHSKM,R,F,<rshift>,1,742,T2_4570_sternberg,6,107,BNGJDT,Z,F,<rshift>,1,892
T0_4570_sternberg,6,108,VBKMDJ,Z,F,<rshift>,1,2814,T1_4570_sternberg,6,108,FCHSKM,F,T,<lshift>,1,582,T2_4570_sternberg,6,108,BNGJDT,R,F,<rshift>,1,681
T0_4570_sternberg,6,109,VBKMDJ,T,F,<rshift>,1,2037,T1_4570_sternberg,6,109,FCHSKM,H,T,<lshift>,1,750,T2_4570_sternberg,6,109,BNGJDT,B,T,<lshift>,1,557
T0_4570_sternberg,6,110,VBKMDJ,V,T,<lshift>,1,753,T1_4570_sternberg,6,110,FCHSKM,K,T,<lshift>,1,1235,T2_4570_sternberg,6,110,BNGJDT,N,T,<lshift>,1,569
T0_4570_sternberg,6,111,VBKMDJ,D,T,<lshift>,1,1529,T1_4570_sternberg,6,111,FCHSKM,M,T,<lshift>,1,846,T2_4570_sternberg,6,111,BNGJDT,F,F,<rshift>,1,1277
T0_4570_sternberg,6,112,VBKMDJ,V,T,<lshift>,1,685,T1_4570_sternberg,6,112,FCHSKM,N,F,<rshift>,1,849,T2_4570_sternberg,6,112,BNGJDT,C,F,<rshift>,1,648
T0_4570_sternberg,6,113,VBKMDJ,S,F,<rshift>,1,584,T1_4570_sternberg,6,113,FCHSKM,J,F,<rshift>,1,763,T2_4570_sternberg,6,113,BNGJDT,D,T,<lshift>,1,497
T0_4570_sternberg,6,114,VBKMDJ,S,F,<rshift>,1,569,T1_4570_sternberg,6,114,FCHSKM,H,T,<lshift>,1,762,T2_4570_sternberg,6,114,BNGJDT,H,F,<rshift>,1,829
T0_4570_sternberg,6,115,VBKMDJ,Z,F,<rshift>,1,1651,T1_4570_sternberg,6,115,FCHSKM,N,F,<rshift>,1,1217,T2_4570_sternberg,6,115,BNGJDT,T,T,<lshift>,1,529
T0_4570_sternberg,6,116,VBKMDJ,V,T,<lshift>,1,547,T1_4570_sternberg,6,116,FCHSKM,D,F,<rshift>,1,1089,T2_4570_sternberg,6,116,BNGJDT,S,F,<rshift>,1,824
T0_4570_sternberg,6,117,VBKMDJ,M,T,<rshift>,0,643,T1_4570_sternberg,6,117,FCHSKM,F,T,<lshift>,1,652,T2_4570_sternberg,6,117,BNGJDT,S,F,<rshift>,1,641
T0_4570_sternberg,6,118,VBKMDJ,J,T,<lshift>,1,2365,T1_4570_sternberg,6,118,FCHSKM,D,F,<rshift>,1,1742,T2_4570_sternberg,6,118,BNGJDT,T,T,<lshift>,1,753
T0_4570_sternberg,6,119,VBKMDJ,K,T,<lshift>,1,516,T1_4570_sternberg,6,119,FCHSKM,L,F,<rshift>,1,558,T2_4570_sternberg,6,119,BNGJDT,B,T,<lshift>,1,658
T0_4570_sternberg,6,120,VBKMDJ,D,T,<lshift>,1,640,T1_4570_sternberg,6,120,FCHSKM,H,T,<lshift>,1,545,T2_4570_sternberg,6,120,BNGJDT,F,F,<rshift>,1,549
T0_4570_sternberg,6,121,VBKMDJ,T,F,<rshift>,1,1211,T1_4570_sternberg,6,121,FCHSKM,V,F,<rshift>,1,502,T2_4570_sternberg,6,121,BNGJDT,B,T,<lshift>,1,477
T0_4570_sternberg,6,122,VBKMDJ,T,F,<rshift>,1,388,T1_4570_sternberg,6,122,FCHSKM,B,F,<rshift>,1,559,T2_4570_sternberg,6,122,BNGJDT,G,T,<lshift>,1,806
T0_4570_sternberg,6,123,VBKMDJ,M,T,<rshift>,0,977,T1_4570_sternberg,6,123,FCHSKM,C,T,<lshift>,1,711,T2_4570_sternberg,6,123,BNGJDT,S,F,<rshift>,1,925
T0_4570_sternberg,6,124,VBKMDJ,V,T,<lshift>,1,780,T1_4570_sternberg,6,124,FCHSKM,Z,F,<rshift>,1,649,T2_4570_sternberg,6,124,BNGJDT,P,F,<rshift>,1,665
T0_4570_sternberg,6,125,VBKMDJ,T,F,<rshift>,1,2444,T1_4570_sternberg,6,125,FCHSKM,M,T,<lshift>,1,615,T2_4570_sternberg,6,125,BNGJDT,C,F,<rshift>,1,729
T0_4570_sternberg,6,126,VBKMDJ,W,F,<rshift>,1,612,T1_4570_sternberg,6,126,FCHSKM,F,T,<rshift>,0,700,T2_4570_sternberg,6,126,BNGJDT,J,T,<rshift>,0,749
T0_4570_sternberg,6,127,VBKMDJ,G,F,<rshift>,1,1682,T1_4570_sternberg,6,127,FCHSKM,G,F,<rshift>,1,1515,T2_4570_sternberg,6,127,BNGJDT,Z,F,<rshift>,1,1551
T0_4570_sternberg,6,128,VBKMDJ,J,T,<lshift>,1,684,T1_4570_sternberg,6,128,FCHSKM,G,F,<rshift>,1,540,T2_4570_sternberg,6,128,BNGJDT,G,T,<lshift>,1,675
T0_4570_sternberg,6,129,VBKMDJ,D,T,<lshift>,1,523,T1_4570_sternberg,6,129,FCHSKM,M,T,<lshift>,1,464,T2_4570_sternberg,6,129,BNGJDT,G,T,<lshift>,1,323
T0_4570_sternberg,6,130,VBKMDJ,L,F,<rshift>,1,663,T1_4570_sternberg,6,130,FCHSKM,L,F,<rshift>,1,643,T2_4570_sternberg,6,130,BNGJDT,H,F,<rshift>,1,568
T0_4570_sternberg,6,131,VBKMDJ,Z,F,<rshift>,1,895,T1_4570_sternberg,6,131,FCHSKM,F,T,<lshift>,1,608,T2_4570_sternberg,6,131,BNGJDT,T,T,<lshift>,1,713
