ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms),ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms),ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms)
T0_4581_sternberg,2,45,MV,M,T,<lshift>,1,1995,T1_4581_sternberg,2,45,PM,F,F,<rshift>,1,863,T2_4581_sternberg,2,45,PG,G,T,<lshift>,1,780
T0_4581_sternberg,2,46,MV,V,T,<lshift>,1,972,T1_4581_sternberg,2,46,PM,M,T,<lshift>,1,584,T2_4581_sternberg,2,46,PG,G,T,<lshift>,1,590
T0_4581_sternberg,2,47,MV,M,T,<lshift>,1,754,T1_4581_sternberg,2,47,PM,M,T,<lshift>,1,305,T2_4581_sternberg,2,47,PG,H,F,<rshift>,1,634
T0_4581_sternberg,2,48,MV,D,F,<rshift>,1,699,T1_4581_sternberg,2,48,PM,D,F,<rshift>,1,580,T2_4581_sternberg,2,48,PG,Q,F,<rshift>,1,959
T0_4581_sternberg,2,49,MV,T,F,<rshift>,1,724,T1_4581_sternberg,2,49,PM,M,T,<lshift>,1,521,T2_4581_sternberg,2,49,PG,C,F,<rshift>,1,495
T0_4581_sternberg,2,50,MV,L,F,<rshift>,1,705,T1_4581_sternberg,2,50,PM,P,T,<rshift>,0,329,T2_4581_sternberg,2,50,PG,G,T,<lshift>,1,560
T0_4581_sternberg,4,51,MGVN,G,T,<lshift>,1,1419,T1_4581_sternberg,4,51,HNDP,P,T,<lshift>,1,1542,T2_4581_sternberg,4,51,FRZK,Z,T,<lshift>,1,1258
T0_4581_sternberg,4,52,MGVN,N,T,<lshift>,1,992,T1_4581_sternberg,4,52,HNDP,V,F,<rshift>,1,786,T2_4581_sternberg,4,52,FRZK,C,F,<rshift>,1,1665
T0_4581_sternberg,4,53,MGVN,L,F,<rshift>,1,1432,T1_4581_sternberg,4,53,HNDP,H,T,<lshift>,1,686,T2_4581_sternberg,4,53,FRZK,F,T,<lshift>,1,625
T0_4581_sternberg,4,54,MGVN,M,T,<lshift>,1,619,T1_4581_sternberg,4,54,HNDP,L,F,<rshift>,1,1236,T2_4581_sternberg,4,54,FRZK,C,F,<rshift>,1,1531
T0_4581_sternberg,4,55,MGVN,R,F,<rshift>,1,737,T1_4581_sternberg,4,55,HNDP,M,F,<rshift>,1,1455,T2_4581_sternberg,4,55,FRZK,R,T,<lshift>,1,1103
T0_4581_sternberg,4,56,MGVN,R,F,<rshift>,1,521,T1_4581_sternberg,4,56,HNDP,L,F,<rshift>,1,1000,T2_4581_sternberg,4,56,FRZK,M,F,<rshift>,1,643
T0_4581_sternberg,4,57,MGVN,H,F,<rshift>,1,600,T1_4581_sternberg,4,57,HNDP,N,T,<lshift>,1,617,T2_4581_sternberg,4,57,FRZK,Z,T,<lshift>,1,599
T0_4581_sternberg,4,58,MGVN,V,T,<rshift>,0,1105,T1_4581_sternberg,4,58,HNDP,N,T,<lshift>,1,339,T2_4581_sternberg,4,58,FRZK,S,F,<rshift>,1,712
T0_4581_sternberg,4,59,MGVN,V,T,<lshift>,1,1283,T1_4581_sternberg,4,59,HNDP,R,F,<rshift>,1,818,T2_4581_sternberg,4,59,FRZK,Z,T,<lshift>,1,570
T0_4581_sternberg,4,60,MGVN,K,F,<rshift>,1,873,T1_4581_sternberg,4,60,HNDP,D,T,<lshift>,1,985,T2_4581_sternberg,4,60,FRZK,R,T,<lshift>,1,574
T0_4581_sternberg,4,61,MGVN,G,T,<lshift>,1,1347,T1_4581_sternberg,4,61,HNDP,P,T,<lshift>,1,448,T2_4581_sternberg,4,61,FRZK,M,F,<rshift>,1,646
T0_4581_sternberg,4,62,MGVN,G,T,<lshift>,1,683,T1_4581_sternberg,4,62,HNDP,P,T,<lshift>,1,419,T2_4581_sternberg,4,62,FRZK,Z,T,<lshift>,1,410
T0_4581_sternberg,4,63,MGVN,G,T,<lshift>,1,769,T1_4581_sternberg,4,63,HNDP,P,T,<lshift>,1,341,T2_4581_sternberg,4,63,FRZK,H,F,<rshift>,1,908
T0_4581_sternberg,4,64,MGVN,C,F,<rshift>,1,848,T1_4581_sternberg,4,64,HNDP,M,F,<rshift>,1,1218,T2_4581_sternberg,4,64,FRZK,Z,T,<lshift>,1,492
T0_4581_sternberg,4,65,MGVN,D,F,<rshift>,1,1624,T1_4581_sternberg,4,65,HNDP,P,T,<lshift>,1,472,T2_4581_sternberg,4,65,FRZK,N,F,<rshift>,1,920
T0_4581_sternberg,4,66,MGVN,V,T,<lshift>,1,1050,T1_4581_sternberg,4,66,HNDP,D,T,<lshift>,1,794,T2_4581_sternberg,4,66,FRZK,Q,F,<rshift>,1,678
T0_4581_sternberg,4,67,MGVN,N,T,<lshift>,1,896,T1_4581_sternberg,4,67,HNDP,D,T,<lshift>,1,744,T2_4581_sternberg,4,67,FRZK,K,T,<lshift>,1,709
T0_4581_sternberg,4,68,MGVN,V,T,<lshift>,1,1382,T1_4581_sternberg,4,68,HNDP,J,F,<rshift>,1,653,T2_4581_sternberg,4,68,FRZK,F,T,<lshift>,1,717
T0_4581_sternberg,4,69,MGVN,G,T,<lshift>,1,756,T1_4581_sternberg,4,69,HNDP,L,F,<rshift>,1,640,T2_4581_sternberg,4,69,FRZK,F,T,<lshift>,1,422
T0_4581_sternberg,4,70,MGVN,N,T,<lshift>,1,606,T1_4581_sternberg,4,70,HNDP,L,F,<rshift>,1,400,T2_4581_sternberg,4,70,FRZK,F,T,<lshift>,1,684
T0_4581_sternberg,4,71,MGVN,B,F,<rshift>,1,687,T1_4581_sternberg,4,71,HNDP,D,T,<lshift>,1,620,T2_4581_sternberg,4,71,FRZK,K,T,<lshift>,1,598
T0_4581_sternberg,4,72,MGVN,C,F,<rshift>,1,1297,T1_4581_sternberg,4,72,HNDP,H,T,<lshift>,1,641,T2_4581_sternberg,4,72,FRZK,K,T,<lshift>,1,639
T0_4581_sternberg,4,73,MGVN,D,F,<rshift>,1,1279,T1_4581_sternberg,4,73,HNDP,M,F,<lshift>,0,513,T2_4581_sternberg,4,73,FRZK,Z,T,<lshift>,1,540
T0_4581_sternberg,4,74,MGVN,N,T,<lshift>,1,722,T1_4581_sternberg,4,74,HNDP,K,F,<rshift>,1,1096,T2_4581_sternberg,4,74,FRZK,T,F,<rshift>,1,825
T0_4581_sternberg,4,75,MGVN,P,F,<rshift>,1,1382,T1_4581_sternberg,4,75,HNDP,P,T,<lshift>,1,691,T2_4581_sternberg,4,75,FRZK,L,F,<rshift>,1,857
T0_4581_sternberg,4,76,MGVN,S,F,<rshift>,1,770,T1_4581_sternberg,4,76,HNDP,W,F,<rshift>,1,492,T2_4581_sternberg,4,76,FRZK,V,F,<rshift>,1,1024
T0_4581_sternberg,4,77,MGVN,R,F,<rshift>,1,792,T1_4581_sternberg,4,77,HNDP,D,T,<lshift>,1,582,T2_4581_sternberg,4,77,FRZK,L,F,<rshift>,1,1218
T0_4581_sternberg,4,78,MGVN,V,T,<lshift>,1,640,T1_4581_sternberg,4,78,HNDP,D,T,<lshift>,1,393,T2_4581_sternberg,4,78,FRZK,Q,F,<rshift>,1,701
T0_4581_sternberg,4,79,MGVN,M,T,<lshift>,1,600,T1_4581_sternberg,4,79,HNDP,S,F,<rshift>,1,582,T2_4581_sternberg,4,79,FRZK,G,F,<rshift>,1,768
T0_4581_sternberg,4,80,MGVN,J,F,<rshift>,1,664,T1_4581_sternberg,4,80,HNDP,D,T,<lshift>,1,595,T2_4581_sternberg,4,80,FRZK,P,F,<rshift>,1,793
T0_4581_sternberg,4,81,MGVN,L,F,<rshift>,1,1441,T1_4581_sternberg,4,81,HNDP,N,T,<rshift>,0,614,T2_4581_sternberg,4,81,FRZK,Z,T,<lshift>,1,561
T0_4581_sternberg,4,82,MGVN,L,F,<rshift>,1,619,T1_4581_sternberg,4,82,HNDP,Z,F,<rshift>,1,2459,T2_4581_sternberg,4,82,FRZK,T,F,<rshift>,1,623
T0_4581_sternberg,4,83,MGVN,V,T,<lshift>,1,930,T1_4581_sternberg,4,83,HNDP,H,T,<lshift>,1,661,T2_4581_sternberg,4,83,FRZK,Q,F,<rshift>,1,762
T0_4581_sternberg,4,84,MGVN,N,T,<lshift>,1,863,T1_4581_sternberg,4,84,HNDP,J,F,<rshift>,1,571,T2_4581_sternberg,4,84,FRZK,K,T,<rshift>,0,693
T0_4581_sternberg,4,85,MGVN,M,T,<lshift>,1,668,T1_4581_sternberg,4,85,HNDP,B,F,<rshift>,1,1136,T2_4581_sternberg,4,85,FRZK,Z,T,<lshift>,1,1022
T0_4581_sternberg,4,86,MGVN,C,F,<rshift>,1,622,T1_4581_sternberg,4,86,HNDP,L,F,<rshift>,1,582,T2_4581_sternberg,4,86,FRZK,R,T,<rshift>,0,1093
T0_4581_sternberg,4,87,MGVN,G,T,<lshift>,1,580,T1_4581_sternberg,4,87,HNDP,N,T,<lshift>,1,716,T2_4581_sternberg,4,87,FRZK,R,T,<rshift>,0,4140
T0_4581_sternberg,4,88,MGVN,B,F,<rshift>,1,584,T1_4581_sternberg,4,88,HNDP,C,F,<rshift>,1,1062,T2_4581_sternberg,4,88,FRZK,F,T,<lshift>,1,1132
T0_4581_sternberg,4,89,MGVN,C,F,<rshift>,1,901,T1_4581_sternberg,4,89,HNDP,J,F,<rshift>,1,584,T2_4581_sternberg,4,89,FRZK,V,F,<rshift>,1,1448
T0_4581_sternberg,4,90,MGVN,L,F,<rshift>,1,696,T1_4581_sternberg,4,90,HNDP,W,F,<rshift>,1,572,T2_4581_sternberg,4,90,FRZK,N,F,<rshift>,1,2309
T0_4581_sternberg,4,91,MGVN,M,T,<lshift>,1,593,T1_4581_sternberg,4,91,HNDP,M,F,<rshift>,1,1097,T2_4581_sternberg,4,91,FRZK,Z,T,<lshift>,1,545
T0_4581_sternberg,4,92,MGVN,N,T,<lshift>,1,528,T1_4581_sternberg,4,92,HNDP,Z,F,<rshift>,1,537,T2_4581_sternberg,4,92,FRZK,R,T,<lshift>,1,906
T0_4581_sternberg,4,93,MGVN,C,F,<rshift>,1,552,T1_4581_sternberg,4,93,HNDP,G,F,<rshift>,1,607,T2_4581_sternberg,4,93,FRZK,V,F,<rshift>,1,1179
T0_4581_sternberg,4,94,MGVN,M,T,<lshift>,1,487,T1_4581_sternberg,4,94,HNDP,V,F,<rshift>,1,461,T2_4581_sternberg,4,94,FRZK,F,T,<lshift>,1,551
T0_4581_sternberg,4,95,MGVN,P,F,<rshift>,1,520,T1_4581_sternberg,4,95,HNDP,N,T,<lshift>,1,512,T2_4581_sternberg,4,95,FRZK,R,T,<lshift>,1,601
T0_4581_sternberg,4,96,MGVN,S,F,<rshift>,1,638,T1_4581_sternberg,4,96,HNDP,N,T,<lshift>,1,411,T2_4581_sternberg,4,96,FRZK,D,F,<rshift>,1,647
T0_4581_sternberg,4,97,MGVN,F,F,<rshift>,1,1308,T1_4581_sternberg,4,97,HNDP,N,T,<lshift>,1,494,T2_4581_sternberg,4,97,FRZK,S,F,<rshift>,1,673
T0_4581_sternberg,4,98,MGVN,C,F,<rshift>,1,499,T1_4581_sternberg,4,98,HNDP,K,F,<rshift>,1,967,T2_4581_sternberg,4,98,FRZK,G,F,<rshift>,1,457
T0_4581_sternberg,4,99,MGVN,N,T,<lshift>,1,647,T1_4581_sternberg,4,99,HNDP,P,T,<lshift>,1,1025,T2_4581_sternberg,4,99,FRZK,Q,F,<rshift>,1,504
T0_4581_sternberg,4,100,MGVN,M,T,<lshift>,1,391,T1_4581_sternberg,4,100,HNDP,D,T,<lshift>,1,803,T2_4581_sternberg,4,100,FRZK,G,F,<rshift>,1,552
T0_4581_sternberg,6,101,ZSRWBT,M,F,<lshift>,0,73,T1_4581_sternberg,6,101,BMKNTG,J,F,<rshift>,1,1273,T2_4581_sternberg,6,101,QVGTBM,S,F,<rshift>,1,1304
T0_4581_sternberg,6,102,ZSRWBT,H,F,<rshift>,1,1584,T1_4581_sternberg,6,102,BMKNTG,B,T,<lshift>,1,460,T2_4581_sternberg,6,102,QVGTBM,T,T,<lshift>,1,713
T0_4581_sternberg,6,103,ZSRWBT,T,T,<lshift>,1,1960,T1_4581_sternberg,6,103,BMKNTG,M,T,<lshift>,1,613,T2_4581_sternberg,6,103,QVGTBM,R,F,<rshift>,1,759
T0_4581_sternberg,6,104,ZSRWBT,M,F,<rshift>,1,1592,T1_4581_sternberg,6,104,BMKNTG,N,T,<lshift>,1,511,T2_4581_sternberg,6,104,QVGTBM,B,T,<lshift>,1,1420
T0_4581_sternberg,6,105,ZSRWBT,R,T,<lshift>,1,1003,T1_4581_sternberg,6,105,BMKNTG,V,F,<rshift>,1,609,T2_4581_sternberg,6,105,QVGTBM,V,T,<lshift>,1,728
T0_4581_sternberg,6,106,ZSRWBT,T,T,<lshift>,1,875,T1_4581_sternberg,6,106,BMKNTG,M,T,<lshift>,1,410,T2_4581_sternberg,6,106,QVGTBM,L,F,<rshift>,1,751
T0_4581_sternberg,6,107,ZSRWBT,B,T,<lshift>,1,581,T1_4581_sternberg,6,107,BMKNTG,Z,F,<rshift>,1,734,T2_4581_sternberg,6,107,QVGTBM,T,T,<lshift>,1,733
T0_4581_sternberg,6,108,ZSRWBT,T,T,<lshift>,1,1616,T1_4581_sternberg,6,108,BMKNTG,N,T,<lshift>,1,680,T2_4581_sternberg,6,108,QVGTBM,N,F,<rshift>,1,1380
T0_4581_sternberg,6,109,ZSRWBT,R,T,<lshift>,1,883,T1_4581_sternberg,6,109,BMKNTG,P,F,<rshift>,1,1162,T2_4581_sternberg,6,109,QVGTBM,L,F,<rshift>,1,984
T0_4581_sternberg,6,110,ZSRWBT,W,T,<lshift>,1,809,T1_4581_sternberg,6,110,BMKNTG,L,F,<rshift>,1,705,T2_4581_sternberg,6,110,QVGTBM,Q,T,<lshift>,1,950
T0_4581_sternberg,6,111,ZSRWBT,W,T,<lshift>,1,492,T1_4581_sternberg,6,111,BMKNTG,D,F,<rshift>,1,655,T2_4581_sternberg,6,111,QVGTBM,C,F,<rshift>,1,1517
T0_4581_sternberg,6,112,ZSRWBT,K,F,<rshift>,1,896,T1_4581_sternberg,6,112,BMKNTG,C,F,<rshift>,1,964,T2_4581_sternberg,6,112,QVGTBM,L,F,<rshift>,1,825
T0_4581_sternberg,6,113,ZSRWBT,S,T,<lshift>,1,1196,T1_4581_sternberg,6,113,BMKNTG,T,T,<lshift>,1,714,T2_4581_sternberg,6,113,QVGTBM,D,F,<rshift>,1,807
T0_4581_sternberg,6,114,ZSRWBT,B,T,<lshift>,1,644,T1_4581_sternberg,6,114,BMKNTG,B,T,<lshift>,1,516,T2_4581_sternberg,6,114,QVGTBM,B,T,<lshift>,1,1371
T0_4581_sternberg,6,115,ZSRWBT,G,F,<rshift>,1,763,T1_4581_sternberg,6,115,BMKNTG,G,T,<lshift>,1,646,T2_4581_sternberg,6,115,QVGTBM,T,T,<lshift>,1,1058
T0_4581_sternberg,6,116,ZSRWBT,S,T,<lshift>,1,920,T1_4581_sternberg,6,116,BMKNTG,H,F,<rshift>,1,790,T2_4581_sternberg,6,116,QVGTBM,B,T,<lshift>,1,581
T0_4581_sternberg,6,117,ZSRWBT,Z,T,<lshift>,1,1643,T1_4581_sternberg,6,117,BMKNTG,H,F,<rshift>,1,367,T2_4581_sternberg,6,117,QVGTBM,T,T,<lshift>,1,503
T0_4581_sternberg,6,118,ZSRWBT,J,F,<rshift>,1,730,T1_4581_sternberg,6,118,BMKNTG,C,F,<rshift>,1,1054,T2_4581_sternberg,6,118,QVGTBM,P,F,<rshift>,1,2489
T0_4581_sternberg,6,119,ZSRWBT,P,F,<rshift>,1,1459,T1_4581_sternberg,6,119,BMKNTG,R,F,<rshift>,1,1258,T2_4581_sternberg,6,119,QVGTBM,P,F,<rshift>,1,557
T0_4581_sternberg,6,120,ZSRWBT,W,T,<lshift>,1,985,T1_4581_sternberg,6,120,BMKNTG,N,T,<lshift>,1,642,T2_4581_sternberg,6,120,QVGTBM,S,F,<rshift>,1,608
T0_4581_sternberg,6,121,ZSRWBT,H,F,<rshift>,1,1224,T1_4581_sternberg,6,121,BMKNTG,G,T,<lshift>,1,688,T2_4581_sternberg,6,121,QVGTBM,F,F,<rshift>,1,891
T0_4581_sternberg,6,122,ZSRWBT,C,F,<rshift>,1,1370,T1_4581_sternberg,6,122,BMKNTG,M,T,<lshift>,1,1099,T2_4581_sternberg,6,122,QVGTBM,M,T,<lshift>,1,1237
T0_4581_sternberg,6,123,ZSRWBT,H,F,<rshift>,1,3388,T1_4581_sternberg,6,123,BMKNTG,G,T,<lshift>,1,988,T2_4581_sternberg,6,123,QVGTBM,T,T,<lshift>,1,1051
T0_4581_sternberg,6,124,ZSRWBT,L,F,<rshift>,1,1024,T1_4581_sternberg,6,124,BMKNTG,V,F,<rshift>,1,1983,T2_4581_sternberg,6,124,QVGTBM,Q,T,<lshift>,1,794
T0_4581_sternberg,6,125,ZSRWBT,M,F,<rshift>,1,1146,T1_4581_sternberg,6,125,BMKNTG,V,F,<rshift>,1,405,T2_4581_sternberg,6,125,QVGTBM,G,T,<lshift>,1,932
T0_4581_sternberg,6,126,ZSRWBT,Z,T,<lshift>,1,724,T1_4581_sternberg,6,126,BMKNTG,L,F,<rshift>,1,551,T2_4581_sternberg,6,126,QVGTBM,N,F,<lshift>,0,1421
T0_4581_sternberg,6,127,ZSRWBT,Z,T,<lshift>,1,400,T1_4581_sternberg,6,127,BMKNTG,N,T,<lshift>,1,528,T2_4581_sternberg,6,127,QVGTBM,Q,T,<lshift>,1,2960
T0_4581_sternberg,6,128,ZSRWBT,T,T,<lshift>,1,1077,T1_4581_sternberg,6,128,BMKNTG,K,T,<lshift>,1,3258,T2_4581_sternberg,6,128,QVGTBM,D,F,<rshift>,1,692
T0_4581_sternberg,6,129,ZSRWBT,P,F,<rshift>,1,1768,T1_4581_sternberg,6,129,BMKNTG,K,T,<lshift>,1,340,T2_4581_sternberg,6,129,QVGTBM,W,F,<rshift>,1,836
T0_4581_sternberg,6,130,ZSRWBT,V,F,<rshift>,1,977,T1_4581_sternberg,6,130,BMKNTG,P,F,<rshift>,1,610,T2_4581_sternberg,6,130,QVGTBM,Q,T,<lshift>,1,620
T0_4581_sternberg,6,131,ZSRWBT,K,F,<rshift>,1,2102,T1_4581_sternberg,6,131,BMKNTG,C,F,<rshift>,1,541,T2_4581_sternberg,6,131,QVGTBM,N,F,<rshift>,1,1194
