ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms),ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms),ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms)
T0_4576_sternberg,2,15,NW,F,F,<rshift>,1,556,T1_4576_sternberg,2,15,JV,V,T,<lshift>,1,833,T2_4576_sternberg,2,15,FZ,F,T,<lshift>,1,450
T0_4576_sternberg,2,16,NW,W,T,<lshift>,1,703,T1_4576_sternberg,2,16,JV,M,F,<rshift>,1,1395,T2_4576_sternberg,2,16,FZ,N,F,<rshift>,1,530
T0_4576_sternberg,2,17,NW,W,T,<lshift>,1,589,T1_4576_sternberg,2,17,JV,V,T,<lshift>,1,842,T2_4576_sternberg,2,17,FZ,Z,T,<lshift>,1,851
T0_4576_sternberg,2,18,NW,T,F,<rshift>,1,660,T1_4576_sternberg,2,18,JV,G,F,<rshift>,1,1008,T2_4576_sternberg,2,18,FZ,R,F,<rshift>,1,800
T0_4576_sternberg,2,19,NW,V,F,<rshift>,1,922,T1_4576_sternberg,2,19,JV,J,T,<lshift>,1,812,T2_4576_sternberg,2,19,FZ,Z,T,<lshift>,1,489
T0_4576_sternberg,2,20,NW,W,T,<lshift>,1,627,T1_4576_sternberg,2,20,JV,N,F,<rshift>,1,1055,T2_4576_sternberg,2,20,FZ,Q,F,<rshift>,1,612
T0_4576_sternberg,2,21,NW,W,T,<lshift>,1,537,T1_4576_sternberg,2,21,JV,S,F,<rshift>,1,1009,T2_4576_sternberg,2,21,FZ,F,T,<lshift>,1,531
T0_4576_sternberg,2,22,NW,B,F,<rshift>,1,562,T1_4576_sternberg,2,22,JV,N,F,<rshift>,1,881,T2_4576_sternberg,2,22,FZ,M,F,<rshift>,1,526
T0_4576_sternberg,2,23,NW,N,T,<lshift>,1,758,T1_4576_sternberg,2,23,JV,V,T,<lshift>,1,713,T2_4576_sternberg,2,23,FZ,M,F,<rshift>,1,619
T0_4576_sternberg,2,24,NW,N,T,<lshift>,1,555,T1_4576_sternberg,2,24,JV,V,T,<lshift>,1,599,T2_4576_sternberg,2,24,FZ,N,F,<rshift>,1,582
T0_4576_sternberg,2,25,NW,T,F,<rshift>,1,693,T1_4576_sternberg,2,25,JV,J,T,<lshift>,1,587,T2_4576_sternberg,2,25,FZ,F,T,<lshift>,1,621
T0_4576_sternberg,2,26,NW,T,F,<rshift>,1,602,T1_4576_sternberg,2,26,JV,T,F,<rshift>,1,1814,T2_4576_sternberg,2,26,FZ,H,F,<rshift>,1,874
T0_4576_sternberg,2,27,NW,V,F,<rshift>,1,799,T1_4576_sternberg,2,27,JV,V,T,<lshift>,1,920,T2_4576_sternberg,2,27,FZ,H,F,<rshift>,1,672
T0_4576_sternberg,2,28,NW,N,T,<lshift>,1,754,T1_4576_sternberg,2,28,JV,T,F,<rshift>,1,842,T2_4576_sternberg,2,28,FZ,F,T,<lshift>,1,523
T0_4576_sternberg,2,29,NW,N,T,<lshift>,1,588,T1_4576_sternberg,2,29,JV,J,T,<lshift>,1,604,T2_4576_sternberg,2,29,FZ,F,T,<lshift>,1,516
T0_4576_sternberg,2,30,NW,W,T,<lshift>,1,699,T1_4576_sternberg,2,30,JV,T,F,<rshift>,1,2177,T2_4576_sternberg,2,30,FZ,F,T,<lshift>,1,499
T0_4576_sternberg,2,31,NW,B,F,<rshift>,1,811,T1_4576_sternberg,2,31,JV,C,F,<rshift>,1,938,T2_4576_sternberg,2,31,FZ,Z,T,<lshift>,1,944
T0_4576_sternberg,2,32,NW,N,T,<lshift>,1,689,T1_4576_sternberg,2,32,JV,V,T,<lshift>,1,576,T2_4576_sternberg,2,32,FZ,D,F,<rshift>,1,621
T0_4576_sternberg,2,33,NW,N,T,<lshift>,1,648,T1_4576_sternberg,2,33,JV,Q,F,<rshift>,1,849,T2_4576_sternberg,2,33,FZ,F,T,<lshift>,1,560
T0_4576_sternberg,2,34,NW,F,F,<rshift>,1,835,T1_4576_sternberg,2,34,JV,M,F,<rshift>,1,734,T2_4576_sternberg,2,34,FZ,Z,T,<lshift>,1,539
T0_4576_sternberg,2,35,NW,P,F,<rshift>,1,512,T1_4576_sternberg,2,35,JV,V,T,<lshift>,1,672,T2_4576_sternberg,2,35,FZ,T,F,<rshift>,1,657
T0_4576_sternberg,2,36,NW,T,F,<rshift>,1,646,T1_4576_sternberg,2,36,JV,J,T,<lshift>,1,554,T2_4576_sternberg,2,36,FZ,D,F,<rshift>,1,780
T0_4576_sternberg,2,37,NW,Q,F,<rshift>,1,564,T1_4576_sternberg,2,37,JV,J,T,<lshift>,1,413,T2_4576_sternberg,2,37,FZ,W,F,<rshift>,1,633
T0_4576_sternberg,2,38,NW,W,T,<lshift>,1,667,T1_4576_sternberg,2,38,JV,D,F,<rshift>,1,695,T2_4576_sternberg,2,38,FZ,F,T,<lshift>,1,494
T0_4576_sternberg,2,39,NW,R,F,<rshift>,1,650,T1_4576_sternberg,2,39,JV,R,F,<rshift>,1,1318,T2_4576_sternberg,2,39,FZ,M,F,<rshift>,1,695
T0_4576_sternberg,2,40,NW,W,T,<lshift>,1,561,T1_4576_sternberg,2,40,JV,V,T,<lshift>,1,813,T2_4576_sternberg,2,40,FZ,F,T,<lshift>,1,504
T0_4576_sternberg,2,41,NW,Z,F,<rshift>,1,540,T1_4576_sternberg,2,41,JV,F,F,<rshift>,1,1010,T2_4576_sternberg,2,41,FZ,F,T,<lshift>,1,491
T0_4576_sternberg,2,42,NW,W,T,<lshift>,1,583,T1_4576_sternberg,2,42,JV,K,F,<rshift>,1,523,T2_4576_sternberg,2,42,FZ,Z,T,<lshift>,1,675
T0_4576_sternberg,2,43,NW,N,T,<lshift>,1,658,T1_4576_sternberg,2,43,JV,D,F,<rshift>,1,1156,T2_4576_sternberg,2,43,FZ,L,F,<rshift>,1,674
T0_4576_sternberg,2,44,NW,W,T,<lshift>,1,483,T1_4576_sternberg,2,44,JV,D,F,<rshift>,1,439,T2_4576_sternberg,2,44,FZ,Z,T,<lshift>,1,569
T0_4576_sternberg,2,45,NW,W,T,<lshift>,1,527,T1_4576_sternberg,2,45,JV,N,F,<rshift>,1,666,T2_4576_sternberg,2,45,FZ,L,F,<rshift>,1,584
T0_4576_sternberg,2,46,NW,W,T,<lshift>,1,524,T1_4576_sternberg,2,46,JV,V,T,<lshift>,1,921,T2_4576_sternberg,2,46,FZ,Z,T,<lshift>,1,584
T0_4576_sternberg,2,47,NW,N,T,<lshift>,1,606,T1_4576_sternberg,2,47,JV,V,T,<lshift>,1,406,T2_4576_sternberg,2,47,FZ,F,T,<lshift>,1,658
T0_4576_sternberg,2,48,NW,W,T,<lshift>,1,620,T1_4576_sternberg,2,48,JV,J,T,<lshift>,1,488,T2_4576_sternberg,2,48,FZ,B,F,<rshift>,1,530
T0_4576_sternberg,2,49,NW,N,T,<lshift>,1,642,T1_4576_sternberg,2,49,JV,K,F,<rshift>,1,891,T2_4576_sternberg,2,49,FZ,Z,T,<lshift>,1,564
T0_4576_sternberg,2,50,NW,M,F,<rshift>,1,875,T1_4576_sternberg,2,50,JV,L,F,<rshift>,1,909,T2_4576_sternberg,2,50,FZ,F,T,<lshift>,1,780
T0_4576_sternberg,4,51,LPDH,H,T,<lshift>,1,1349,T1_4576_sternberg,4,51,NZWT,H,F,<rshift>,1,1777,T2_4576_sternberg,4,51,TBRN,T,T,<lshift>,1,827
T0_4576_sternberg,4,52,LPDH,G,F,<rshift>,1,914,T1_4576_sternberg,4,52,NZWT,V,F,<rshift>,1,1406,T2_4576_sternberg,4,52,TBRN,V,F,<rshift>,1,1095
T0_4576_sternberg,4,53,LPDH,P,T,<lshift>,1,1418,T1_4576_sternberg,4,53,NZWT,T,T,<lshift>,1,1331,T2_4576_sternberg,4,53,TBRN,B,T,<lshift>,1,693
T0_4576_sternberg,4,54,LPDH,K,F,<rshift>,1,1607,T1_4576_sternberg,4,54,NZWT,H,F,<rshift>,1,3265,T2_4576_sternberg,4,54,TBRN,N,T,<rshift>,0,973
T0_4576_sternberg,4,55,LPDH,J,F,<rshift>,1,995,T1_4576_sternberg,4,55,NZWT,V,F,<rshift>,1,1093,T2_4576_sternberg,4,55,TBRN,C,F,<rshift>,1,2391
T0_4576_sternberg,4,56,LPDH,K,F,<rshift>,1,4784,T1_4576_sternberg,4,56,NZWT,B,F,<rshift>,1,5342,T2_4576_sternberg,4,56,TBRN,R,T,<lshift>,1,1935
T0_4576_sternberg,4,57,LPDH,P,T,<lshift>,1,1046,T1_4576_sternberg,4,57,NZWT,T,T,<lshift>,1,1352,T2_4576_sternberg,4,57,TBRN,R,T,<lshift>,1,565
T0_4576_sternberg,4,58,LPDH,S,F,<rshift>,1,2083,T1_4576_sternberg,4,58,NZWT,G,F,<rshift>,1,939,T2_4576_sternberg,4,58,TBRN,R,T,<lshift>,1,595
T0_4576_sternberg,4,59,LPDH,J,F,<rshift>,1,844,T1_4576_sternberg,4,59,NZWT,Z,T,<lshift>,1,1243,T2_4576_sternberg,4,59,TBRN,T,T,<lshift>,1,801
T0_4576_sternberg,4,60,LPDH,D,T,<lshift>,1,797,T1_4576_sternberg,4,60,NZWT,V,F,<rshift>,1,1939,T2_4576_sternberg,4,60,TBRN,N,T,<lshift>,1,1233
T0_4576_sternberg,4,61,LPDH,H,T,<lshift>,1,780,T1_4576_sternberg,4,61,NZWT,V,F,<rshift>,1,800,T2_4576_sternberg,4,61,TBRN,T,T,<lshift>,1,632
T0_4576_sternberg,4,62,LPDH,P,T,<lshift>,1,830,T1_4576_sternberg,4,62,NZWT,T,T,<rshift>,0,1310,T2_4576_sternberg,4,62,TBRN,M,F,<rshift>,1,831
T0_4576_sternberg,4,63,LPDH,D,T,<lshift>,1,746,T1_4576_sternberg,4,63,NZWT,C,F,<rshift>,1,2944,T2_4576_sternberg,4,63,TBRN,M,F,<rshift>,1,683
T0_4576_sternberg,4,64,LPDH,D,T,<lshift>,1,755,T1_4576_sternberg,4,64,NZWT,N,T,<lshift>,1,851,T2_4576_sternberg,4,64,TBRN,B,T,<lshift>,1,817
T0_4576_sternberg,4,65,LPDH,S,F,<rshift>,1,714,T1_4576_sternberg,4,65,NZWT,P,F,<rshift>,1,1803,T2_4576_sternberg,4,65,TBRN,J,F,<rshift>,1,814
T0_4576_sternberg,4,66,LPDH,H,T,<lshift>,1,716,T1_4576_sternberg,4,66,NZWT,H,F,<rshift>,1,2200,T2_4576_sternberg,4,66,TBRN,M,F,<rshift>,1,1225
T0_4576_sternberg,4,67,LPDH,H,T,<lshift>,1,703,T1_4576_sternberg,4,67,NZWT,P,F,<rshift>,1,820,T2_4576_sternberg,4,67,TBRN,B,T,<lshift>,1,1262
T0_4576_sternberg,4,68,LPDH,H,T,<lshift>,1,717,T1_4576_sternberg,4,68,NZWT,N,T,<lshift>,1,1004,T2_4576_sternberg,4,68,TBRN,L,F,<rshift>,1,1120
T0_4576_sternberg,4,69,LPDH,S,F,<rshift>,1,1171,T1_4576_sternberg,4,69,NZWT,Z,T,<lshift>,1,841,T2_4576_sternberg,4,69,TBRN,W,F,<rshift>,1,822
T0_4576_sternberg,4,70,LPDH,D,T,<lshift>,1,714,T1_4576_sternberg,4,70,NZWT,H,F,<rshift>,1,1636,T2_4576_sternberg,4,70,TBRN,M,F,<rshift>,1,1586
T0_4576_sternberg,4,71,LPDH,L,T,<lshift>,1,854,T1_4576_sternberg,4,71,NZWT,S,F,<rshift>,1,920,T2_4576_sternberg,4,71,TBRN,H,F,<rshift>,1,1163
T0_4576_sternberg,4,72,LPDH,G,F,<rshift>,1,767,T1_4576_sternberg,4,72,NZWT,S,F,<rshift>,1,589,T2_4576_sternberg,4,72,TBRN,R,T,<lshift>,1,843
T0_4576_sternberg,4,73,LPDH,R,F,<rshift>,1,1085,T1_4576_sternberg,4,73,NZWT,W,T,<lshift>,1,937,T2_4576_sternberg,4,73,TBRN,T,T,<lshift>,1,608
T0_4576_sternberg,4,74,LPDH,K,F,<rshift>,1,1402,T1_4576_sternberg,4,74,NZWT,M,F,<rshift>,1,1215,T2_4576_sternberg,4,74,TBRN,F,F,<rshift>,1,1872
T0_4576_sternberg,4,75,LPDH,G,F,<rshift>,1,1235,T1_4576_sternberg,4,75,NZWT,Z,T,<lshift>,1,934,T2_4576_sternberg,4,75,TBRN,Q,F,<rshift>,1,2473
T0_4576_sternberg,4,76,LPDH,F,F,<rshift>,1,1743,T1_4576_sternberg,4,76,NZWT,W,T,<lshift>,1,2435,T2_4576_sternberg,4,76,TBRN,G,F,<rshift>,1,611
T0_4576_sternberg,4,77,LPDH,S,F,<rshift>,1,720,T1_4576_sternberg,4,77,NZWT,M,F,<rshift>,1,1368,T2_4576_sternberg,4,77,TBRN,G,F,<rshift>,1,630
T0_4576_sternberg,4,78,LPDH,B,F,<rshift>,1,985,T1_4576_sternberg,4,78,NZWT,Z,T,<lshift>,1,861,T2_4576_sternberg,4,78,TBRN,B,T,<lshift>,1,796
T0_4576_sternberg,4,79,LPDH,P,T,<lshift>,1,611,T1_4576_sternberg,4,79,NZWT,N,T,<lshift>,1,787,T2_4576_sternberg,4,79,TBRN,R,T,<lshift>,1,825
T0_4576_sternberg,4,80,LPDH,F,F,<rshift>,1,1132,T1_4576_sternberg,4,80,NZWT,Z,T,<lshift>,1,767,T2_4576_sternberg,4,80,TBRN,R,T,<lshift>,1,544
T0_4576_sternberg,4,81,LPDH,D,T,<lshift>,1,671,T1_4576_sternberg,4,81,NZWT,W,T,<lshift>,1,1338,T2_4576_sternberg,4,81,TBRN,M,F,<rshift>,1,694
T0_4576_sternberg,4,82,LPDH,P,T,<lshift>,1,774,T1_4576_sternberg,4,82,NZWT,Z,T,<lshift>,1,707,T2_4576_sternberg,4,82,TBRN,B,T,<lshift>,1,586
T0_4576_sternberg,4,83,LPDH,D,T,<lshift>,1,831,T1_4576_sternberg,4,83,NZWT,W,T,<lshift>,1,1088,T2_4576_sternberg,4,83,TBRN,Q,F,<rshift>,1,647
T0_4576_sternberg,4,84,LPDH,T,F,<rshift>,1,748,T1_4576_sternberg,4,84,NZWT,N,T,<lshift>,1,824,T2_4576_sternberg,4,84,TBRN,G,F,<rshift>,1,994
T0_4576_sternberg,4,85,LPDH,H,T,<lshift>,1,1995,T1_4576_sternberg,4,85,NZWT,T,T,<lshift>,1,846,T2_4576_sternberg,4,85,TBRN,N,T,<lshift>,1,642
T0_4576_sternberg,4,86,LPDH,G,F,<rshift>,1,854,T1_4576_sternberg,4,86,NZWT,W,T,<lshift>,1,1022,T2_4576_sternberg,4,86,TBRN,K,F,<rshift>,1,743
T0_4576_sternberg,4,87,LPDH,F,F,<rshift>,1,1703,T1_4576_sternberg,4,87,NZWT,F,F,<rshift>,1,695,T2_4576_sternberg,4,87,TBRN,G,F,<rshift>,1,846
T0_4576_sternberg,4,88,LPDH,D,T,<lshift>,1,772,T1_4576_sternberg,4,88,NZWT,W,T,<lshift>,1,676,T2_4576_sternberg,4,88,TBRN,N,T,<lshift>,1,737
T0_4576_sternberg,4,89,LPDH,L,T,<lshift>,1,789,T1_4576_sternberg,4,89,NZWT,D,F,<rshift>,1,832,T2_4576_sternberg,4,89,TBRN,L,F,<rshift>,1,673
T0_4576_sternberg,4,90,LPDH,D,T,<lshift>,1,548,T1_4576_sternberg,4,90,NZWT,R,F,<rshift>,1,1134,T2_4576_sternberg,4,90,TBRN,J,F,<rshift>,1,601
T0_4576_sternberg,4,91,LPDH,L,T,<lshift>,1,530,T1_4576_sternberg,4,91,NZWT,G,F,<rshift>,1,610,T2_4576_sternberg,4,91,TBRN,T,T,<lshift>,1,640
T0_4576_sternberg,4,92,LPDH,P,T,<lshift>,1,649,T1_4576_sternberg,4,92,NZWT,N,T,<lshift>,1,537,T2_4576_sternberg,4,92,TBRN,B,T,<lshift>,1,850
T0_4576_sternberg,4,93,LPDH,Q,F,<rshift>,1,1398,T1_4576_sternberg,4,93,NZWT,G,F,<rshift>,1,1366,T2_4576_sternberg,4,93,TBRN,R,T,<lshift>,1,658
T0_4576_sternberg,4,94,LPDH,Q,F,<rshift>,1,565,T1_4576_sternberg,4,94,NZWT,L,F,<rshift>,1,604,T2_4576_sternberg,4,94,TBRN,Q,F,<rshift>,1,593
T0_4576_sternberg,4,95,LPDH,F,F,<lshift>,0,628,T1_4576_sternberg,4,95,NZWT,N,T,<lshift>,1,606,T2_4576_sternberg,4,95,TBRN,M,F,<rshift>,1,918
T0_4576_sternberg,4,96,LPDH,J,F,<rshift>,1,8063,T1_4576_sternberg,4,96,NZWT,N,T,<lshift>,1,637,T2_4576_sternberg,4,96,TBRN,R,T,<lshift>,1,511
T0_4576_sternberg,4,97,LPDH,T,F,<rshift>,1,900,T1_4576_sternberg,4,97,NZWT,T,T,<lshift>,1,718,T2_4576_sternberg,4,97,TBRN,F,F,<rshift>,1,793
T0_4576_sternberg,4,98,LPDH,L,T,<rshift>,0,1854,T1_4576_sternberg,4,98,NZWT,M,F,<rshift>,1,693,T2_4576_sternberg,4,98,TBRN,M,F,<rshift>,1,1023
T0_4576_sternberg,4,99,LPDH,Z,F,<rshift>,1,1525,T1_4576_sternberg,4,99,NZWT,Z,T,<lshift>,1,714,T2_4576_sternberg,4,99,TBRN,R,T,<lshift>,1,596
T0_4576_sternberg,4,100,LPDH,P,T,<lshift>,1,1377,T1_4576_sternberg,4,100,NZWT,P,F,<rshift>,1,675,T2_4576_sternberg,4,100,TBRN,B,T,<lshift>,1,1200
T0_4576_sternberg,6,101,NSMKPH,P,T,<lshift>,1,1982,T1_4576_sternberg,6,101,VTBGHF,T,T,<lshift>,1,5605,T2_4576_sternberg,6,101,GVFSKP,P,T,<lshift>,1,2667
T0_4576_sternberg,6,102,NSMKPH,B,F,<rshift>,1,1272,T1_4576_sternberg,6,102,VTBGHF,W,F,<rshift>,1,1879,T2_4576_sternberg,6,102,GVFSKP,T,F,<rshift>,1,1276
T0_4576_sternberg,6,103,NSMKPH,N,T,<lshift>,1,754,T1_4576_sternberg,6,103,VTBGHF,V,T,<lshift>,1,2773,T2_4576_sternberg,6,103,GVFSKP,Q,F,<rshift>,1,996
T0_4576_sternberg,6,104,NSMKPH,V,F,<rshift>,1,1027,T1_4576_sternberg,6,104,VTBGHF,Z,F,<rshift>,1,1812,T2_4576_sternberg,6,104,GVFSKP,W,F,<rshift>,1,919
T0_4576_sternberg,6,105,NSMKPH,P,T,<lshift>,1,986,T1_4576_sternberg,6,105,VTBGHF,T,T,<lshift>,1,894,T2_4576_sternberg,6,105,GVFSKP,D,F,<rshift>,1,2023
T0_4576_sternberg,6,106,NSMKPH,S,T,<lshift>,1,2022,T1_4576_sternberg,6,106,VTBGHF,V,T,<lshift>,1,834,T2_4576_sternberg,6,106,GVFSKP,P,T,<lshift>,1,1268
T0_4576_sternberg,6,107,NSMKPH,M,T,<lshift>,1,1564,T1_4576_sternberg,6,107,VTBGHF,P,F,<rshift>,1,2031,T2_4576_sternberg,6,107,GVFSKP,K,T,<lshift>,1,911
T0_4576_sternberg,6,108,NSMKPH,K,T,<lshift>,1,664,T1_4576_sternberg,6,108,VTBGHF,F,T,<rshift>,0,958,T2_4576_sternberg,6,108,GVFSKP,Q,F,<rshift>,1,1408
T0_4576_sternberg,6,109,NSMKPH,C,F,<rshift>,1,1238,T1_4576_sternberg,6,109,VTBGHF,Q,F,<rshift>,1,2542,T2_4576_sternberg,6,109,GVFSKP,W,F,<rshift>,1,1428
T0_4576_sternberg,6,110,NSMKPH,H,T,<lshift>,1,833,T1_4576_sternberg,6,110,VTBGHF,N,F,<rshift>,1,1277,T2_4576_sternberg,6,110,GVFSKP,R,F,<rshift>,1,2894
T0_4576_sternberg,6,111,NSMKPH,Z,F,<rshift>,1,888,T1_4576_sternberg,6,111,VTBGHF,N,F,<rshift>,1,547,T2_4576_sternberg,6,111,GVFSKP,K,T,<lshift>,1,1310
T0_4576_sternberg,6,112,NSMKPH,D,F,<rshift>,1,1549,T1_4576_sternberg,6,112,VTBGHF,M,F,<rshift>,1,1210,T2_4576_sternberg,6,112,GVFSKP,L,F,<rshift>,1,1665
T0_4576_sternberg,6,113,NSMKPH,P,T,<lshift>,1,894,T1_4576_sternberg,6,113,VTBGHF,L,F,<rshift>,1,1606,T2_4576_sternberg,6,113,GVFSKP,J,F,<rshift>,1,792
T0_4576_sternberg,6,114,NSMKPH,M,T,<lshift>,1,793,T1_4576_sternberg,6,114,VTBGHF,N,F,<rshift>,1,3116,T2_4576_sternberg,6,114,GVFSKP,G,T,<lshift>,1,1564
T0_4576_sternberg,6,115,NSMKPH,F,F,<rshift>,1,824,T1_4576_sternberg,6,115,VTBGHF,G,T,<lshift>,1,2766,T2_4576_sternberg,6,115,GVFSKP,D,F,<rshift>,1,1869
T0_4576_sternberg,6,116,NSMKPH,B,F,<rshift>,1,915,T1_4576_sternberg,6,116,VTBGHF,V,T,<lshift>,1,3150,T2_4576_sternberg,6,116,GVFSKP,N,F,<rshift>,1,1219
T0_4576_sternberg,6,117,NSMKPH,K,T,<lshift>,1,1071,T1_4576_sternberg,6,117,VTBGHF,F,T,<lshift>,1,2031,T2_4576_sternberg,6,117,GVFSKP,T,F,<rshift>,1,1191
T0_4576_sternberg,6,118,NSMKPH,B,F,<rshift>,1,1008,T1_4576_sternberg,6,118,VTBGHF,B,T,<lshift>,1,1628,T2_4576_sternberg,6,118,GVFSKP,M,F,<rshift>,1,956
T0_4576_sternberg,6,119,NSMKPH,P,T,<lshift>,1,1688,T1_4576_sternberg,6,119,VTBGHF,T,T,<lshift>,1,1803,T2_4576_sternberg,6,119,GVFSKP,P,T,<lshift>,1,1261
T0_4576_sternberg,6,120,NSMKPH,S,T,<lshift>,1,931,T1_4576_sternberg,6,120,VTBGHF,K,F,<rshift>,1,840,T2_4576_sternberg,6,120,GVFSKP,J,F,<rshift>,1,776
T0_4576_sternberg,6,121,NSMKPH,V,F,<rshift>,1,1950,T1_4576_sternberg,6,121,VTBGHF,G,T,<lshift>,1,1044,T2_4576_sternberg,6,121,GVFSKP,Q,F,<rshift>,1,1776
T0_4576_sternberg,6,122,NSMKPH,H,T,<lshift>,1,1451,T1_4576_sternberg,6,122,VTBGHF,G,T,<lshift>,1,878,T2_4576_sternberg,6,122,GVFSKP,Q,F,<rshift>,1,794
T0_4576_sternberg,6,123,NSMKPH,K,T,<lshift>,1,613,T1_4576_sternberg,6,123,VTBGHF,R,F,<rshift>,1,1948,T2_4576_sternberg,6,123,GVFSKP,C,F,<rshift>,1,889
T0_4576_sternberg,6,124,NSMKPH,S,T,<lshift>,1,640,T1_4576_sternberg,6,124,VTBGHF,Z,F,<rshift>,1,1135,T2_4576_sternberg,6,124,GVFSKP,J,F,<rshift>,1,1058
T0_4576_sternberg,6,125,NSMKPH,D,F,<rshift>,1,704,T1_4576_sternberg,6,125,VTBGHF,G,T,<lshift>,1,930,T2_4576_sternberg,6,125,GVFSKP,S,T,<lshift>,1,900
T0_4576_sternberg,6,126,NSMKPH,G,F,<rshift>,1,942,T1_4576_sternberg,6,126,VTBGHF,H,T,<lshift>,1,1239,T2_4576_sternberg,6,126,GVFSKP,F,T,<lshift>,1,823
T0_4576_sternberg,6,127,NSMKPH,S,T,<lshift>,1,825,T1_4576_sternberg,6,127,VTBGHF,T,T,<lshift>,1,1370,T2_4576_sternberg,6,127,GVFSKP,F,T,<lshift>,1,779
T0_4576_sternberg,6,128,NSMKPH,Z,F,<rshift>,1,1122,T1_4576_sternberg,6,128,VTBGHF,W,F,<rshift>,1,1027,T2_4576_sternberg,6,128,GVFSKP,J,F,<rshift>,1,776
T0_4576_sternberg,6,129,NSMKPH,M,T,<lshift>,1,1008,T1_4576_sternberg,6,129,VTBGHF,R,F,<rshift>,1,1361,T2_4576_sternberg,6,129,GVFSKP,K,T,<lshift>,1,1204
T0_4576_sternberg,6,130,NSMKPH,G,F,<rshift>,1,824,T1_4576_sternberg,6,130,VTBGHF,W,F,<rshift>,1,1342,T2_4576_sternberg,6,130,GVFSKP,W,F,<rshift>,1,733
T0_4576_sternberg,6,131,NSMKPH,L,F,<rshift>,1,6037,T1_4576_sternberg,6,131,VTBGHF,K,F,<rshift>,1,790,T2_4576_sternberg,6,131,GVFSKP,S,T,<lshift>,1,689
