ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms),ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms),ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms)
T0_4578_sternberg,2,16,WV,D,F,<rshift>,1,1849,T1_4578_sternberg,2,16,LG,L,T,<lshift>,1,735,T2_4578_sternberg,2,16,FT,S,F,<rshift>,1,758
T0_4578_sternberg,2,17,WV,W,T,<lshift>,1,658,T1_4578_sternberg,2,17,LG,L,T,<lshift>,1,650,T2_4578_sternberg,2,17,FT,T,T,<lshift>,1,577
T0_4578_sternberg,2,18,WV,W,T,<lshift>,1,1206,T1_4578_sternberg,2,18,LG,G,T,<lshift>,1,746,T2_4578_sternberg,2,18,FT,T,T,<lshift>,1,611
T0_4578_sternberg,2,19,WV,W,T,<lshift>,1,890,T1_4578_sternberg,2,19,LG,H,F,<rshift>,1,676,T2_4578_sternberg,2,19,FT,F,T,<lshift>,1,664
T0_4578_sternberg,2,20,WV,W,T,<lshift>,1,792,T1_4578_sternberg,2,20,LG,L,T,<lshift>,1,791,T2_4578_sternberg,2,20,FT,F,T,<lshift>,1,730
T0_4578_sternberg,2,21,WV,F,F,<rshift>,1,1205,T1_4578_sternberg,2,21,LG,L,T,<lshift>,1,579,T2_4578_sternberg,2,21,FT,Q,F,<rshift>,1,759
T0_4578_sternberg,2,22,WV,V,T,<lshift>,1,663,T1_4578_sternberg,2,22,LG,G,T,<lshift>,1,1138,T2_4578_sternberg,2,22,FT,P,F,<rshift>,1,780
T0_4578_sternberg,2,23,WV,J,F,<rshift>,1,1629,T1_4578_sternberg,2,23,LG,L,T,<lshift>,1,656,T2_4578_sternberg,2,23,FT,T,T,<lshift>,1,1030
T0_4578_sternberg,2,24,WV,T,F,<rshift>,1,1592,T1_4578_sternberg,2,24,LG,Z,F,<rshift>,1,715,T2_4578_sternberg,2,24,FT,T,T,<lshift>,1,635
T0_4578_sternberg,2,25,WV,T,F,<rshift>,1,644,T1_4578_sternberg,2,25,LG,L,T,<lshift>,1,799,T2_4578_sternberg,2,25,FT,W,F,<rshift>,1,756
T0_4578_sternberg,2,26,WV,V,T,<lshift>,1,659,T1_4578_sternberg,2,26,LG,P,F,<rshift>,1,1545,T2_4578_sternberg,2,26,FT,S,F,<rshift>,1,1437
T0_4578_sternberg,2,27,WV,M,F,<rshift>,1,1876,T1_4578_sternberg,2,27,LG,L,T,<lshift>,1,550,T2_4578_sternberg,2,27,FT,H,F,<rshift>,1,700
T0_4578_sternberg,2,28,WV,V,T,<lshift>,1,529,T1_4578_sternberg,2,28,LG,L,T,<lshift>,1,651,T2_4578_sternberg,2,28,FT,H,F,<rshift>,1,630
T0_4578_sternberg,2,29,WV,W,T,<lshift>,1,769,T1_4578_sternberg,2,29,LG,R,F,<rshift>,1,596,T2_4578_sternberg,2,29,FT,H,F,<rshift>,1,591
T0_4578_sternberg,2,30,WV,Z,F,<rshift>,1,909,T1_4578_sternberg,2,30,LG,W,F,<lshift>,0,817,T2_4578_sternberg,2,30,FT,N,F,<rshift>,1,1178
T0_4578_sternberg,2,31,WV,N,F,<rshift>,1,2011,T1_4578_sternberg,2,31,LG,R,F,<rshift>,1,2033,T2_4578_sternberg,2,31,FT,L,F,<rshift>,1,703
T0_4578_sternberg,2,32,WV,V,T,<lshift>,1,564,T1_4578_sternberg,2,32,LG,T,F,<rshift>,1,3033,T2_4578_sternberg,2,32,FT,K,F,<rshift>,1,584
T0_4578_sternberg,2,33,WV,N,F,<rshift>,1,1317,T1_4578_sternberg,2,33,LG,G,T,<lshift>,1,631,T2_4578_sternberg,2,33,FT,F,T,<lshift>,1,571
T0_4578_sternberg,2,34,WV,K,F,<rshift>,1,1095,T1_4578_sternberg,2,34,LG,G,T,<lshift>,1,560,T2_4578_sternberg,2,34,FT,T,T,<lshift>,1,661
T0_4578_sternberg,2,35,WV,W,T,<lshift>,1,689,T1_4578_sternberg,2,35,LG,C,F,<rshift>,1,1390,T2_4578_sternberg,2,35,FT,F,T,<lshift>,1,706
T0_4578_sternberg,2,36,WV,S,F,<rshift>,1,1299,T1_4578_sternberg,2,36,LG,L,T,<lshift>,1,632,T2_4578_sternberg,2,36,FT,T,T,<lshift>,1,756
T0_4578_sternberg,2,37,WV,W,T,<lshift>,1,922,T1_4578_sternberg,2,37,LG,K,F,<rshift>,1,873,T2_4578_sternberg,2,37,FT,G,F,<rshift>,1,584
T0_4578_sternberg,2,38,WV,W,T,<lshift>,1,676,T1_4578_sternberg,2,38,LG,M,F,<lshift>,0,608,T2_4578_sternberg,2,38,FT,F,T,<lshift>,1,668
T0_4578_sternberg,2,39,WV,F,F,<rshift>,1,779,T1_4578_sternberg,2,39,LG,G,T,<lshift>,1,960,T2_4578_sternberg,2,39,FT,F,T,<lshift>,1,571
T0_4578_sternberg,2,40,WV,W,T,<lshift>,1,811,T1_4578_sternberg,2,40,LG,G,T,<lshift>,1,740,T2_4578_sternberg,2,40,FT,T,T,<lshift>,1,682
T0_4578_sternberg,2,41,WV,R,F,<rshift>,1,976,T1_4578_sternberg,2,41,LG,J,F,<rshift>,1,855,T2_4578_sternberg,2,41,FT,C,F,<rshift>,1,668
T0_4578_sternberg,2,42,WV,V,T,<lshift>,1,505,T1_4578_sternberg,2,42,LG,L,T,<lshift>,1,696,T2_4578_sternberg,2,42,FT,W,F,<rshift>,1,891
T0_4578_sternberg,2,43,WV,W,T,<lshift>,1,612,T1_4578_sternberg,2,43,LG,B,F,<rshift>,1,2170,T2_4578_sternberg,2,43,FT,T,T,<lshift>,1,658
T0_4578_sternberg,2,44,WV,W,T,<lshift>,1,408,T1_4578_sternberg,2,44,LG,C,F,<rshift>,1,650,T2_4578_sternberg,2,44,FT,F,T,<lshift>,1,695
T0_4578_sternberg,2,45,WV,K,F,<rshift>,1,1057,T1_4578_sternberg,2,45,LG,L,T,<lshift>,1,750,T2_4578_sternberg,2,45,FT,F,T,<lshift>,1,578
T0_4578_sternberg,2,46,WV,V,T,<lshift>,1,939,T1_4578_sternberg,2,46,LG,G,T,<lshift>,1,681,T2_4578_sternberg,2,46,FT,F,T,<lshift>,1,584
T0_4578_sternberg,2,47,WV,H,F,<rshift>,1,530,T1_4578_sternberg,2,47,LG,Q,F,<rshift>,1,1285,T2_4578_sternberg,2,47,FT,H,F,<rshift>,1,669
T0_4578_sternberg,2,48,WV,V,T,<lshift>,1,477,T1_4578_sternberg,2,48,LG,D,F,<rshift>,1,1526,T2_4578_sternberg,2,48,FT,T,T,<lshift>,1,835
T0_4578_sternberg,2,49,WV,H,F,<rshift>,1,729,T1_4578_sternberg,2,49,LG,G,T,<lshift>,1,658,T2_4578_sternberg,2,49,FT,B,F,<rshift>,1,632
T0_4578_sternberg,2,50,WV,D,F,<rshift>,1,943,T1_4578_sternberg,2,50,LG,G,T,<lshift>,1,671,T2_4578_sternberg,2,50,FT,Z,F,<rshift>,1,737
T0_4578_sternberg,4,51,KFZN,F,T,<lshift>,1,1271,T1_4578_sternberg,4,51,LSFM,M,T,<rshift>,0,105,T2_4578_sternberg,4,51,RZNV,S,F,<rshift>,1,1368
T0_4578_sternberg,4,52,KFZN,K,T,<lshift>,1,1216,T1_4578_sternberg,4,52,LSFM,S,T,<lshift>,1,1108,T2_4578_sternberg,4,52,RZNV,T,F,<rshift>,1,1330
T0_4578_sternberg,4,53,KFZN,N,T,<lshift>,1,859,T1_4578_sternberg,4,53,LSFM,M,T,<lshift>,1,2624,T2_4578_sternberg,4,53,RZNV,S,F,<rshift>,1,1209
T0_4578_sternberg,4,54,KFZN,K,T,<lshift>,1,939,T1_4578_sternberg,4,54,LSFM,S,T,<lshift>,1,619,T2_4578_sternberg,4,54,RZNV,D,F,<rshift>,1,1405
T0_4578_sternberg,4,55,KFZN,K,T,<lshift>,1,1355,T1_4578_sternberg,4,55,LSFM,M,T,<lshift>,1,1398,T2_4578_sternberg,4,55,RZNV,V,T,<lshift>,1,697
T0_4578_sternberg,4,56,KFZN,R,F,<rshift>,1,824,T1_4578_sternberg,4,56,LSFM,L,T,<lshift>,1,1072,T2_4578_sternberg,4,56,RZNV,H,F,<rshift>,1,1107
T0_4578_sternberg,4,57,KFZN,M,F,<rshift>,1,2602,T1_4578_sternberg,4,57,LSFM,P,F,<rshift>,1,3761,T2_4578_sternberg,4,57,RZNV,F,F,<rshift>,1,1443
T0_4578_sternberg,4,58,KFZN,T,F,<rshift>,1,1632,T1_4578_sternberg,4,58,LSFM,N,F,<rshift>,1,1096,T2_4578_sternberg,4,58,RZNV,R,T,<lshift>,1,1194
T0_4578_sternberg,4,59,KFZN,N,T,<lshift>,1,681,T1_4578_sternberg,4,59,LSFM,F,T,<rshift>,0,1862,T2_4578_sternberg,4,59,RZNV,V,T,<lshift>,1,1200
T0_4578_sternberg,4,60,KFZN,D,F,<rshift>,1,1009,T1_4578_sternberg,4,60,LSFM,S,T,<lshift>,1,690,T2_4578_sternberg,4,60,RZNV,Z,T,<lshift>,1,886
T0_4578_sternberg,4,61,KFZN,B,F,<rshift>,1,1177,T1_4578_sternberg,4,61,LSFM,F,T,<lshift>,1,1487,T2_4578_sternberg,4,61,RZNV,Z,T,<lshift>,1,1115
T0_4578_sternberg,4,62,KFZN,M,F,<rshift>,1,3844,T1_4578_sternberg,4,62,LSFM,F,T,<lshift>,1,832,T2_4578_sternberg,4,62,RZNV,F,F,<rshift>,1,976
T0_4578_sternberg,4,63,KFZN,C,F,<rshift>,1,4639,T1_4578_sternberg,4,63,LSFM,Z,F,<rshift>,1,780,T2_4578_sternberg,4,63,RZNV,J,F,<rshift>,1,2102
T0_4578_sternberg,4,64,KFZN,K,T,<lshift>,1,1084,T1_4578_sternberg,4,64,LSFM,J,F,<rshift>,1,1136,T2_4578_sternberg,4,64,RZNV,R,T,<lshift>,1,782
T0_4578_sternberg,4,65,KFZN,F,T,<lshift>,1,741,T1_4578_sternberg,4,65,LSFM,M,T,<lshift>,1,1140,T2_4578_sternberg,4,65,RZNV,M,F,<rshift>,1,1111
T0_4578_sternberg,4,66,KFZN,J,F,<rshift>,1,904,T1_4578_sternberg,4,66,LSFM,Q,F,<rshift>,1,1427,T2_4578_sternberg,4,66,RZNV,Z,T,<lshift>,1,1140
T0_4578_sternberg,4,67,KFZN,W,F,<rshift>,1,2179,T1_4578_sternberg,4,67,LSFM,H,F,<rshift>,1,1062,T2_4578_sternberg,4,67,RZNV,B,F,<rshift>,1,1097
T0_4578_sternberg,4,68,KFZN,T,F,<rshift>,1,1469,T1_4578_sternberg,4,68,LSFM,K,F,<rshift>,1,1275,T2_4578_sternberg,4,68,RZNV,M,F,<lshift>,0,1127
T0_4578_sternberg,4,69,KFZN,K,T,<lshift>,1,690,T1_4578_sternberg,4,69,LSFM,L,T,<lshift>,1,660,T2_4578_sternberg,4,69,RZNV,N,T,<lshift>,1,1447
T0_4578_sternberg,4,70,KFZN,J,F,<rshift>,1,935,T1_4578_sternberg,4,70,LSFM,N,F,<rshift>,1,881,T2_4578_sternberg,4,70,RZNV,G,F,<rshift>,1,1053
T0_4578_sternberg,4,71,KFZN,V,F,<lshift>,0,690,T1_4578_sternberg,4,71,LSFM,L,T,<lshift>,1,669,T2_4578_sternberg,4,71,RZNV,V,T,<lshift>,1,1281
T0_4578_sternberg,4,72,KFZN,B,F,<rshift>,1,1671,T1_4578_sternberg,4,72,LSFM,G,F,<rshift>,1,1740,T2_4578_sternberg,4,72,RZNV,V,T,<lshift>,1,1224
T0_4578_sternberg,4,73,KFZN,W,F,<rshift>,1,5946,T1_4578_sternberg,4,73,LSFM,S,T,<lshift>,1,813,T2_4578_sternberg,4,73,RZNV,R,T,<lshift>,1,807
T0_4578_sternberg,4,74,KFZN,N,T,<lshift>,1,672,T1_4578_sternberg,4,74,LSFM,W,F,<rshift>,1,1006,T2_4578_sternberg,4,74,RZNV,J,F,<rshift>,1,752
T0_4578_sternberg,4,75,KFZN,P,F,<rshift>,1,1773,T1_4578_sternberg,4,75,LSFM,M,T,<lshift>,1,891,T2_4578_sternberg,4,75,RZNV,Z,T,<lshift>,1,800
T0_4578_sternberg,4,76,KFZN,Z,T,<lshift>,1,2606,T1_4578_sternberg,4,76,LSFM,Z,F,<rshift>,1,1255,T2_4578_sternberg,4,76,RZNV,V,T,<lshift>,1,789
T0_4578_sternberg,4,77,KFZN,F,T,<lshift>,1,1636,T1_4578_sternberg,4,77,LSFM,C,F,<lshift>,0,816,T2_4578_sternberg,4,77,RZNV,Z,T,<lshift>,1,801
T0_4578_sternberg,4,78,KFZN,F,T,<lshift>,1,619,T1_4578_sternberg,4,78,LSFM,G,F,<rshift>,1,2509,T2_4578_sternberg,4,78,RZNV,N,T,<lshift>,1,753
T0_4578_sternberg,4,79,KFZN,D,F,<rshift>,1,896,T1_4578_sternberg,4,79,LSFM,P,F,<rshift>,1,1052,T2_4578_sternberg,4,79,RZNV,B,F,<rshift>,1,713
T0_4578_sternberg,4,80,KFZN,D,F,<rshift>,1,707,T1_4578_sternberg,4,80,LSFM,M,T,<lshift>,1,722,T2_4578_sternberg,4,80,RZNV,N,T,<lshift>,1,992
T0_4578_sternberg,4,81,KFZN,L,F,<rshift>,1,928,T1_4578_sternberg,4,81,LSFM,R,F,<rshift>,1,2512,T2_4578_sternberg,4,81,RZNV,Z,T,<lshift>,1,816
T0_4578_sternberg,4,82,KFZN,R,F,<rshift>,1,1079,T1_4578_sternberg,4,82,LSFM,F,T,<lshift>,1,3635,T2_4578_sternberg,4,82,RZNV,V,T,<lshift>,1,1704
T0_4578_sternberg,4,83,KFZN,L,F,<rshift>,1,1275,T1_4578_sternberg,4,83,LSFM,L,T,<lshift>,1,2321,T2_4578_sternberg,4,83,RZNV,B,F,<rshift>,1,725
T0_4578_sternberg,4,84,KFZN,K,T,<lshift>,1,692,T1_4578_sternberg,4,84,LSFM,Q,F,<rshift>,1,2476,T2_4578_sternberg,4,84,RZNV,T,F,<rshift>,1,1415
T0_4578_sternberg,4,85,KFZN,K,T,<rshift>,0,1014,T1_4578_sternberg,4,85,LSFM,H,F,<rshift>,1,1049,T2_4578_sternberg,4,85,RZNV,N,T,<lshift>,1,644
T0_4578_sternberg,4,86,KFZN,Z,T,<lshift>,1,1204,T1_4578_sternberg,4,86,LSFM,C,F,<rshift>,1,1620,T2_4578_sternberg,4,86,RZNV,M,F,<rshift>,1,931
T0_4578_sternberg,4,87,KFZN,K,T,<lshift>,1,854,T1_4578_sternberg,4,87,LSFM,F,T,<lshift>,1,843,T2_4578_sternberg,4,87,RZNV,C,F,<rshift>,1,1063
T0_4578_sternberg,4,88,KFZN,F,T,<lshift>,1,1101,T1_4578_sternberg,4,88,LSFM,J,F,<rshift>,1,1170,T2_4578_sternberg,4,88,RZNV,V,T,<lshift>,1,652
T0_4578_sternberg,4,89,KFZN,Z,T,<lshift>,1,925,T1_4578_sternberg,4,89,LSFM,L,T,<lshift>,1,1315,T2_4578_sternberg,4,89,RZNV,B,F,<rshift>,1,945
T0_4578_sternberg,4,90,KFZN,Z,T,<lshift>,1,692,T1_4578_sternberg,4,90,LSFM,J,F,<rshift>,1,815,T2_4578_sternberg,4,90,RZNV,R,T,<lshift>,1,829
T0_4578_sternberg,4,91,KFZN,K,T,<lshift>,1,705,T1_4578_sternberg,4,91,LSFM,K,F,<rshift>,1,1388,T2_4578_sternberg,4,91,RZNV,R,T,<lshift>,1,701
T0_4578_sternberg,4,92,KFZN,L,F,<rshift>,1,1239,T1_4578_sternberg,4,92,LSFM,L,T,<lshift>,1,1361,T2_4578_sternberg,4,92,RZNV,T,F,<rshift>,1,919
T0_4578_sternberg,4,93,KFZN,L,F,<rshift>,1,693,T1_4578_sternberg,4,93,LSFM,L,T,<lshift>,1,1067,T2_4578_sternberg,4,93,RZNV,K,F,<rshift>,1,1120
T0_4578_sternberg,4,94,KFZN,Z,T,<lshift>,1,700,T1_4578_sternberg,4,94,LSFM,V,F,<rshift>,1,1701,T2_4578_sternberg,4,94,RZNV,N,T,<lshift>,1,679
T0_4578_sternberg,4,95,KFZN,C,F,<rshift>,1,1421,T1_4578_sternberg,4,95,LSFM,M,T,<lshift>,1,774,T2_4578_sternberg,4,95,RZNV,H,F,<rshift>,1,664
T0_4578_sternberg,4,96,KFZN,Z,T,<lshift>,1,632,T1_4578_sternberg,4,96,LSFM,F,T,<rshift>,0,831,T2_4578_sternberg,4,96,RZNV,Z,T,<lshift>,1,724
T0_4578_sternberg,4,97,KFZN,S,F,<rshift>,1,2131,T1_4578_sternberg,4,97,LSFM,M,T,<lshift>,1,910,T2_4578_sternberg,4,97,RZNV,W,F,<rshift>,1,890
T0_4578_sternberg,4,98,KFZN,Z,T,<lshift>,1,629,T1_4578_sternberg,4,98,LSFM,H,F,<rshift>,1,793,T2_4578_sternberg,4,98,RZNV,W,F,<rshift>,1,758
T0_4578_sternberg,4,99,KFZN,B,F,<rshift>,1,700,T1_4578_sternberg,4,99,LSFM,K,F,<rshift>,1,970,T2_4578_sternberg,4,99,RZNV,Z,T,<lshift>,1,852
T0_4578_sternberg,4,100,KFZN,N,T,<lshift>,1,774,T1_4578_sternberg,4,100,LSFM,P,F,<rshift>,1,1158,T2_4578_sternberg,4,100,RZNV,T,F,<rshift>,1,995
T0_4578_sternberg,6,101,WKSDBZ,H,F,<rshift>,1,1822,T1_4578_sternberg,6,101,GHMRBC,B,T,<lshift>,1,914,T2_4578_sternberg,6,101,SPZFBN,V,F,<lshift>,0,2386
T0_4578_sternberg,6,102,WKSDBZ,B,T,<lshift>,1,1835,T1_4578_sternberg,6,102,GHMRBC,G,T,<rshift>,0,2909,T2_4578_sternberg,6,102,SPZFBN,M,F,<rshift>,1,1929
T0_4578_sternberg,6,103,WKSDBZ,T,F,<rshift>,1,1949,T1_4578_sternberg,6,103,GHMRBC,K,F,<rshift>,1,2005,T2_4578_sternberg,6,103,SPZFBN,Q,F,<rshift>,1,998
T0_4578_sternberg,6,104,WKSDBZ,G,F,<rshift>,1,1949,T1_4578_sternberg,6,104,GHMRBC,G,T,<lshift>,1,800,T2_4578_sternberg,6,104,SPZFBN,S,T,<lshift>,1,696
T0_4578_sternberg,6,105,WKSDBZ,K,T,<lshift>,1,982,T1_4578_sternberg,6,105,GHMRBC,W,F,<rshift>,1,1223,T2_4578_sternberg,6,105,SPZFBN,Z,T,<lshift>,1,1680
T0_4578_sternberg,6,106,WKSDBZ,Z,T,<lshift>,1,980,T1_4578_sternberg,6,106,GHMRBC,C,T,<lshift>,1,1046,T2_4578_sternberg,6,106,SPZFBN,J,F,<rshift>,1,1101
T0_4578_sternberg,6,107,WKSDBZ,S,T,<rshift>,0,2177,T1_4578_sternberg,6,107,GHMRBC,Z,F,<rshift>,1,1361,T2_4578_sternberg,6,107,SPZFBN,D,F,<rshift>,1,1424
T0_4578_sternberg,6,108,WKSDBZ,S,T,<lshift>,1,1296,T1_4578_sternberg,6,108,GHMRBC,H,T,<lshift>,1,1094,T2_4578_sternberg,6,108,SPZFBN,B,T,<rshift>,0,1820
T0_4578_sternberg,6,109,WKSDBZ,M,F,<rshift>,1,1369,T1_4578_sternberg,6,109,GHMRBC,K,F,<rshift>,1,928,T2_4578_sternberg,6,109,SPZFBN,R,F,<rshift>,1,3966
T0_4578_sternberg,6,110,WKSDBZ,S,T,<lshift>,1,860,T1_4578_sternberg,6,110,GHMRBC,M,T,<lshift>,1,779,T2_4578_sternberg,6,110,SPZFBN,S,T,<lshift>,1,675
T0_4578_sternberg,6,111,WKSDBZ,N,F,<rshift>,1,933,T1_4578_sternberg,6,111,GHMRBC,B,T,<rshift>,0,1317,T2_4578_sternberg,6,111,SPZFBN,S,T,<lshift>,1,1402
T0_4578_sternberg,6,112,WKSDBZ,V,F,<rshift>,1,1270,T1_4578_sternberg,6,112,GHMRBC,J,F,<rshift>,1,1709,T2_4578_sternberg,6,112,SPZFBN,P,T,<lshift>,1,736
T0_4578_sternberg,6,113,WKSDBZ,B,T,<lshift>,1,690,T1_4578_sternberg,6,113,GHMRBC,D,F,<rshift>,1,890,T2_4578_sternberg,6,113,SPZFBN,J,F,<rshift>,1,1140
T0_4578_sternberg,6,114,WKSDBZ,H,F,<rshift>,1,1575,T1_4578_sternberg,6,114,GHMRBC,R,T,<lshift>,1,773,T2_4578_sternberg,6,114,SPZFBN,N,T,<lshift>,1,1420
T0_4578_sternberg,6,115,WKSDBZ,R,F,<rshift>,1,2471,T1_4578_sternberg,6,115,GHMRBC,W,F,<rshift>,1,1748,T2_4578_sternberg,6,115,SPZFBN,B,T,<lshift>,1,1553
T0_4578_sternberg,6,116,WKSDBZ,S,T,<lshift>,1,738,T1_4578_sternberg,6,116,GHMRBC,C,T,<lshift>,1,831,T2_4578_sternberg,6,116,SPZFBN,Q,F,<rshift>,1,2046
T0_4578_sternberg,6,117,WKSDBZ,Q,F,<rshift>,1,1403,T1_4578_sternberg,6,117,GHMRBC,R,T,<lshift>,1,1532,T2_4578_sternberg,6,117,SPZFBN,P,T,<lshift>,1,1105
T0_4578_sternberg,6,118,WKSDBZ,B,T,<lshift>,1,2036,T1_4578_sternberg,6,118,GHMRBC,N,F,<rshift>,1,956,T2_4578_sternberg,6,118,SPZFBN,D,F,<rshift>,1,1978
T0_4578_sternberg,6,119,WKSDBZ,D,T,<lshift>,1,1979,T1_4578_sternberg,6,119,GHMRBC,R,T,<lshift>,1,994,T2_4578_sternberg,6,119,SPZFBN,R,F,<rshift>,1,1346
T0_4578_sternberg,6,120,WKSDBZ,F,F,<rshift>,1,7235,T1_4578_sternberg,6,120,GHMRBC,Z,F,<rshift>,1,1090,T2_4578_sternberg,6,120,SPZFBN,S,T,<lshift>,1,729
T0_4578_sternberg,6,121,WKSDBZ,P,F,<rshift>,1,1499,T1_4578_sternberg,6,121,GHMRBC,M,T,<lshift>,1,703,T2_4578_sternberg,6,121,SPZFBN,V,F,<lshift>,0,1100
T0_4578_sternberg,6,122,WKSDBZ,C,F,<rshift>,1,1674,T1_4578_sternberg,6,122,GHMRBC,V,F,<rshift>,1,1025,T2_4578_sternberg,6,122,SPZFBN,T,F,<rshift>,1,2694
T0_4578_sternberg,6,123,WKSDBZ,D,T,<lshift>,1,713,T1_4578_sternberg,6,123,GHMRBC,C,T,<lshift>,1,749,T2_4578_sternberg,6,123,SPZFBN,S,T,<lshift>,1,785
T0_4578_sternberg,6,124,WKSDBZ,D,T,<lshift>,1,528,T1_4578_sternberg,6,124,GHMRBC,S,F,<rshift>,1,1049,T2_4578_sternberg,6,124,SPZFBN,B,T,<lshift>,1,1050
T0_4578_sternberg,6,125,WKSDBZ,F,F,<rshift>,1,1826,T1_4578_sternberg,6,125,GHMRBC,R,T,<lshift>,1,861,T2_4578_sternberg,6,125,SPZFBN,F,T,<lshift>,1,1103
T0_4578_sternberg,6,126,WKSDBZ,K,T,<lshift>,1,2479,T1_4578_sternberg,6,126,GHMRBC,Q,F,<rshift>,1,1014,T2_4578_sternberg,6,126,SPZFBN,V,F,<lshift>,0,847
T0_4578_sternberg,6,127,WKSDBZ,T,F,<rshift>,1,944,T1_4578_sternberg,6,127,GHMRBC,T,F,<rshift>,1,1214,T2_4578_sternberg,6,127,SPZFBN,Z,T,<lshift>,1,2089
T0_4578_sternberg,6,128,WKSDBZ,K,T,<lshift>,1,701,T1_4578_sternberg,6,128,GHMRBC,D,F,<rshift>,1,1950,T2_4578_sternberg,6,128,SPZFBN,Z,T,<lshift>,1,565
T0_4578_sternberg,6,129,WKSDBZ,M,F,<rshift>,1,1570,T1_4578_sternberg,6,129,GHMRBC,F,F,<rshift>,1,1800,T2_4578_sternberg,6,129,SPZFBN,F,T,<lshift>,1,2776
T0_4578_sternberg,6,130,WKSDBZ,D,T,<lshift>,1,661,T1_4578_sternberg,6,130,GHMRBC,J,F,<rshift>,1,1637,T2_4578_sternberg,6,130,SPZFBN,Z,T,<lshift>,1,1874
T0_4578_sternberg,6,131,WKSDBZ,D,T,<rshift>,0,955,T1_4578_sternberg,6,131,GHMRBC,G,T,<lshift>,1,761,T2_4578_sternberg,6,131,SPZFBN,H,F,<rshift>,1,784
