ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms),ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms),ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms)
T0_4571_sternberg,2,28,CR,J,F,<rshift>,1,675,T1_4571_sternberg,2,28,RN,N,T,<lshift>,1,774,T2_4571_sternberg,2,28,QZ,Z,T,<lshift>,1,683
T0_4571_sternberg,2,29,CR,R,T,<lshift>,1,677,T1_4571_sternberg,2,29,RN,R,T,<lshift>,1,611,T2_4571_sternberg,2,29,QZ,Q,T,<lshift>,1,584
T0_4571_sternberg,2,30,CR,C,T,<lshift>,1,893,T1_4571_sternberg,2,30,RN,F,F,<rshift>,1,1123,T2_4571_sternberg,2,30,QZ,Q,T,<lshift>,1,553
T0_4571_sternberg,2,31,CR,C,T,<lshift>,1,689,T1_4571_sternberg,2,31,RN,N,T,<lshift>,1,942,T2_4571_sternberg,2,31,QZ,Q,T,<lshift>,1,650
T0_4571_sternberg,2,32,CR,H,F,<rshift>,1,566,T1_4571_sternberg,2,32,RN,G,F,<rshift>,1,894,T2_4571_sternberg,2,32,QZ,Z,T,<lshift>,1,637
T0_4571_sternberg,2,33,CR,R,T,<lshift>,1,605,T1_4571_sternberg,2,33,RN,R,T,<lshift>,1,752,T2_4571_sternberg,2,33,QZ,Z,T,<lshift>,1,592
T0_4571_sternberg,2,34,CR,C,T,<lshift>,1,740,T1_4571_sternberg,2,34,RN,N,T,<lshift>,1,766,T2_4571_sternberg,2,34,QZ,V,F,<rshift>,1,707
T0_4571_sternberg,2,35,CR,W,F,<rshift>,1,625,T1_4571_sternberg,2,35,RN,R,T,<lshift>,1,591,T2_4571_sternberg,2,35,QZ,S,F,<rshift>,1,776
T0_4571_sternberg,2,36,CR,N,F,<rshift>,1,887,T1_4571_sternberg,2,36,RN,H,F,<rshift>,1,702,T2_4571_sternberg,2,36,QZ,R,F,<rshift>,1,644
T0_4571_sternberg,2,37,CR,G,F,<rshift>,1,624,T1_4571_sternberg,2,37,RN,V,F,<rshift>,1,632,T2_4571_sternberg,2,37,QZ,K,F,<rshift>,1,807
T0_4571_sternberg,2,38,CR,R,T,<lshift>,1,659,T1_4571_sternberg,2,38,RN,S,F,<rshift>,1,614,T2_4571_sternberg,2,38,QZ,G,F,<rshift>,1,597
T0_4571_sternberg,2,39,CR,R,T,<lshift>,1,571,T1_4571_sternberg,2,39,RN,F,F,<rshift>,1,1014,T2_4571_sternberg,2,39,QZ,D,F,<rshift>,1,636
T0_4571_sternberg,2,40,CR,T,F,<rshift>,1,663,T1_4571_sternberg,2,40,RN,M,F,<rshift>,1,647,T2_4571_sternberg,2,40,QZ,Q,T,<lshift>,1,702
T0_4571_sternberg,2,41,CR,D,F,<rshift>,1,765,T1_4571_sternberg,2,41,RN,N,T,<lshift>,1,698,T2_4571_sternberg,2,41,QZ,Q,T,<lshift>,1,653
T0_4571_sternberg,2,42,CR,N,F,<rshift>,1,678,T1_4571_sternberg,2,42,RN,J,F,<rshift>,1,966,T2_4571_sternberg,2,42,QZ,Z,T,<lshift>,1,700
T0_4571_sternberg,2,43,CR,R,T,<lshift>,1,707,T1_4571_sternberg,2,43,RN,R,T,<lshift>,1,665,T2_4571_sternberg,2,43,QZ,Z,T,<lshift>,1,648
T0_4571_sternberg,2,44,CR,R,T,<lshift>,1,627,T1_4571_sternberg,2,44,RN,S,F,<rshift>,1,671,T2_4571_sternberg,2,44,QZ,Q,T,<lshift>,1,684
T0_4571_sternberg,2,45,CR,R,T,<lshift>,1,594,T1_4571_sternberg,2,45,RN,M,F,<rshift>,1,889,T2_4571_sternberg,2,45,QZ,N,F,<rshift>,1,685
T0_4571_sternberg,2,46,CR,J,F,<rshift>,1,643,T1_4571_sternberg,2,46,RN,T,F,<rshift>,1,600,T2_4571_sternberg,2,46,QZ,T,F,<rshift>,1,656
T0_4571_sternberg,2,47,CR,N,F,<rshift>,1,821,T1_4571_sternberg,2,47,RN,Q,F,<rshift>,1,631,T2_4571_sternberg,2,47,QZ,C,F,<rshift>,1,660
T0_4571_sternberg,2,48,CR,S,F,<rshift>,1,668,T1_4571_sternberg,2,48,RN,P,F,<rshift>,1,591,T2_4571_sternberg,2,48,QZ,Z,T,<lshift>,1,701
T0_4571_sternberg,2,49,CR,K,F,<rshift>,1,615,T1_4571_sternberg,2,49,RN,D,F,<rshift>,1,597,T2_4571_sternberg,2,49,QZ,Z,T,<lshift>,1,677
T0_4571_sternberg,2,50,CR,R,T,<lshift>,1,592,T1_4571_sternberg,2,50,RN,R,T,<lshift>,1,630,T2_4571_sternberg,2,50,QZ,Q,T,<lshift>,1,754
T0_4571_sternberg,4,51,GRFW,R,T,<lshift>,1,1183,T1_4571_sternberg,4,51,FCDP,T,F,<rshift>,1,878,T2_4571_sternberg,4,51,LNJW,B,F,<rshift>,1,1270
T0_4571_sternberg,4,52,GRFW,W,T,<rshift>,0,1073,T1_4571_sternberg,4,52,FCDP,F,T,<lshift>,1,702,T2_4571_sternberg,4,52,LNJW,L,T,<lshift>,1,843
T0_4571_sternberg,4,53,GRFW,P,F,<rshift>,1,2384,T1_4571_sternberg,4,53,FCDP,C,T,<lshift>,1,627,T2_4571_sternberg,4,53,LNJW,L,T,<lshift>,1,561
T0_4571_sternberg,4,54,GRFW,W,T,<rshift>,0,1962,T1_4571_sternberg,4,54,FCDP,C,T,<lshift>,1,631,T2_4571_sternberg,4,54,LNJW,D,F,<rshift>,1,1347
T0_4571_sternberg,4,55,GRFW,F,T,<rshift>,0,1159,T1_4571_sternberg,4,55,FCDP,P,T,<lshift>,1,954,T2_4571_sternberg,4,55,LNJW,L,T,<lshift>,1,804
T0_4571_sternberg,4,56,GRFW,R,T,<lshift>,1,1003,T1_4571_sternberg,4,56,FCDP,P,T,<lshift>,1,725,T2_4571_sternberg,4,56,LNJW,N,T,<lshift>,1,1140
T0_4571_sternberg,4,57,GRFW,R,T,<lshift>,1,925,T1_4571_sternberg,4,57,FCDP,F,T,<lshift>,1,792,T2_4571_sternberg,4,57,LNJW,P,F,<rshift>,1,1127
T0_4571_sternberg,4,58,GRFW,T,F,<rshift>,1,975,T1_4571_sternberg,4,58,FCDP,K,F,<rshift>,1,676,T2_4571_sternberg,4,58,LNJW,V,F,<rshift>,1,896
T0_4571_sternberg,4,59,GRFW,N,F,<rshift>,1,962,T1_4571_sternberg,4,59,FCDP,Q,F,<rshift>,1,841,T2_4571_sternberg,4,59,LNJW,N,T,<lshift>,1,674
T0_4571_sternberg,4,60,GRFW,F,T,<lshift>,1,831,T1_4571_sternberg,4,60,FCDP,C,T,<lshift>,1,776,T2_4571_sternberg,4,60,LNJW,R,F,<rshift>,1,1061
T0_4571_sternberg,4,61,GRFW,R,T,<lshift>,1,982,T1_4571_sternberg,4,61,FCDP,F,T,<lshift>,1,692,T2_4571_sternberg,4,61,LNJW,J,T,<lshift>,1,710
T0_4571_sternberg,4,62,GRFW,R,T,<lshift>,1,1034,T1_4571_sternberg,4,62,FCDP,F,T,<lshift>,1,752,T2_4571_sternberg,4,62,LNJW,M,F,<rshift>,1,1281
T0_4571_sternberg,4,63,GRFW,C,F,<rshift>,1,1343,T1_4571_sternberg,4,63,FCDP,V,F,<rshift>,1,664,T2_4571_sternberg,4,63,LNJW,W,T,<lshift>,1,753
T0_4571_sternberg,4,64,GRFW,W,T,<lshift>,1,814,T1_4571_sternberg,4,64,FCDP,G,F,<rshift>,1,718,T2_4571_sternberg,4,64,LNJW,G,F,<rshift>,1,950
T0_4571_sternberg,4,65,GRFW,W,T,<lshift>,1,697,T1_4571_sternberg,4,65,FCDP,C,T,<lshift>,1,778,T2_4571_sternberg,4,65,LNJW,P,F,<rshift>,1,832
T0_4571_sternberg,4,66,GRFW,R,T,<lshift>,1,1156,T1_4571_sternberg,4,66,FCDP,J,F,<rshift>,1,757,T2_4571_sternberg,4,66,LNJW,C,F,<rshift>,1,1125
T0_4571_sternberg,4,67,GRFW,H,F,<rshift>,1,957,T1_4571_sternberg,4,67,FCDP,D,T,<rshift>,0,1053,T2_4571_sternberg,4,67,LNJW,R,F,<rshift>,1,580
T0_4571_sternberg,4,68,GRFW,S,F,<rshift>,1,811,T1_4571_sternberg,4,68,FCDP,J,F,<rshift>,1,1192,T2_4571_sternberg,4,68,LNJW,N,T,<lshift>,1,696
T0_4571_sternberg,4,69,GRFW,H,F,<rshift>,1,1054,T1_4571_sternberg,4,69,FCDP,H,F,<rshift>,1,872,T2_4571_sternberg,4,69,LNJW,J,T,<lshift>,1,681
T0_4571_sternberg,4,70,GRFW,Q,F,<rshift>,1,727,T1_4571_sternberg,4,70,FCDP,L,F,<rshift>,1,1124,T2_4571_sternberg,4,70,LNJW,Q,F,<rshift>,1,825
T0_4571_sternberg,4,71,GRFW,M,F,<rshift>,1,793,T1_4571_sternberg,4,71,FCDP,Q,F,<rshift>,1,566,T2_4571_sternberg,4,71,LNJW,T,F,<rshift>,1,842
T0_4571_sternberg,4,72,GRFW,Q,F,<rshift>,1,776,T1_4571_sternberg,4,72,FCDP,P,T,<lshift>,1,921,T2_4571_sternberg,4,72,LNJW,N,T,<lshift>,1,934
T0_4571_sternberg,4,73,GRFW,D,F,<rshift>,1,1135,T1_4571_sternberg,4,73,FCDP,Q,F,<rshift>,1,1313,T2_4571_sternberg,4,73,LNJW,T,F,<rshift>,1,1105
T0_4571_sternberg,4,74,GRFW,G,T,<lshift>,1,944,T1_4571_sternberg,4,74,FCDP,D,T,<lshift>,1,1045,T2_4571_sternberg,4,74,LNJW,B,F,<rshift>,1,769
T0_4571_sternberg,4,75,GRFW,R,T,<lshift>,1,728,T1_4571_sternberg,4,75,FCDP,D,T,<lshift>,1,529,T2_4571_sternberg,4,75,LNJW,W,T,<lshift>,1,1018
T0_4571_sternberg,4,76,GRFW,Z,F,<rshift>,1,715,T1_4571_sternberg,4,76,FCDP,G,F,<rshift>,1,891,T2_4571_sternberg,4,76,LNJW,P,F,<rshift>,1,1193
T0_4571_sternberg,4,77,GRFW,R,T,<lshift>,1,907,T1_4571_sternberg,4,77,FCDP,D,T,<lshift>,1,695,T2_4571_sternberg,4,77,LNJW,K,F,<rshift>,1,956
T0_4571_sternberg,4,78,GRFW,R,T,<lshift>,1,775,T1_4571_sternberg,4,78,FCDP,D,T,<lshift>,1,550,T2_4571_sternberg,4,78,LNJW,L,T,<lshift>,1,1016
T0_4571_sternberg,4,79,GRFW,F,T,<lshift>,1,787,T1_4571_sternberg,4,79,FCDP,D,T,<lshift>,1,600,T2_4571_sternberg,4,79,LNJW,N,T,<lshift>,1,1384
T0_4571_sternberg,4,80,GRFW,R,T,<lshift>,1,897,T1_4571_sternberg,4,80,FCDP,S,F,<rshift>,1,694,T2_4571_sternberg,4,80,LNJW,K,F,<rshift>,1,917
T0_4571_sternberg,4,81,GRFW,Q,F,<rshift>,1,743,T1_4571_sternberg,4,81,FCDP,Q,F,<rshift>,1,1702,T2_4571_sternberg,4,81,LNJW,Q,F,<rshift>,1,862
T0_4571_sternberg,4,82,GRFW,W,T,<lshift>,1,717,T1_4571_sternberg,4,82,FCDP,F,T,<lshift>,1,951,T2_4571_sternberg,4,82,LNJW,N,T,<lshift>,1,754
T0_4571_sternberg,4,83,GRFW,R,T,<lshift>,1,731,T1_4571_sternberg,4,83,FCDP,D,T,<lshift>,1,994,T2_4571_sternberg,4,83,LNJW,G,F,<rshift>,1,1790
T0_4571_sternberg,4,84,GRFW,V,F,<rshift>,1,673,T1_4571_sternberg,4,84,FCDP,L,F,<rshift>,1,680,T2_4571_sternberg,4,84,LNJW,M,F,<rshift>,1,1178
T0_4571_sternberg,4,85,GRFW,J,F,<rshift>,1,988,T1_4571_sternberg,4,85,FCDP,V,F,<rshift>,1,2418,T2_4571_sternberg,4,85,LNJW,J,T,<lshift>,1,879
T0_4571_sternberg,4,86,GRFW,L,F,<rshift>,1,966,T1_4571_sternberg,4,86,FCDP,K,F,<rshift>,1,667,T2_4571_sternberg,4,86,LNJW,L,T,<lshift>,1,701
T0_4571_sternberg,4,87,GRFW,H,F,<rshift>,1,751,T1_4571_sternberg,4,87,FCDP,C,T,<lshift>,1,861,T2_4571_sternberg,4,87,LNJW,J,T,<lshift>,1,752
T0_4571_sternberg,4,88,GRFW,T,F,<rshift>,1,743,T1_4571_sternberg,4,88,FCDP,Z,F,<rshift>,1,802,T2_4571_sternberg,4,88,LNJW,L,T,<lshift>,1,811
T0_4571_sternberg,4,89,GRFW,G,T,<lshift>,1,664,T1_4571_sternberg,4,89,FCDP,S,F,<rshift>,1,727,T2_4571_sternberg,4,89,LNJW,K,F,<rshift>,1,803
T0_4571_sternberg,4,90,GRFW,Q,F,<rshift>,1,763,T1_4571_sternberg,4,90,FCDP,D,T,<lshift>,1,733,T2_4571_sternberg,4,90,LNJW,Q,F,<rshift>,1,855
T0_4571_sternberg,4,91,GRFW,Q,F,<rshift>,1,697,T1_4571_sternberg,4,91,FCDP,C,T,<lshift>,1,673,T2_4571_sternberg,4,91,LNJW,T,F,<rshift>,1,822
T0_4571_sternberg,4,92,GRFW,Z,F,<rshift>,1,2269,T1_4571_sternberg,4,92,FCDP,B,F,<rshift>,1,752,T2_4571_sternberg,4,92,LNJW,L,T,<lshift>,1,819
T0_4571_sternberg,4,93,GRFW,V,F,<rshift>,1,1700,T1_4571_sternberg,4,93,FCDP,Z,F,<rshift>,1,852,T2_4571_sternberg,4,93,LNJW,N,T,<rshift>,0,1121
T0_4571_sternberg,4,94,GRFW,K,F,<rshift>,1,648,T1_4571_sternberg,4,94,FCDP,J,F,<rshift>,1,712,T2_4571_sternberg,4,94,LNJW,W,T,<lshift>,1,3007
T0_4571_sternberg,4,95,GRFW,K,F,<rshift>,1,562,T1_4571_sternberg,4,95,FCDP,P,T,<lshift>,1,684,T2_4571_sternberg,4,95,LNJW,N,T,<lshift>,1,768
T0_4571_sternberg,4,96,GRFW,G,T,<lshift>,1,765,T1_4571_sternberg,4,96,FCDP,Q,F,<rshift>,1,720,T2_4571_sternberg,4,96,LNJW,N,T,<lshift>,1,720
T0_4571_sternberg,4,97,GRFW,W,T,<lshift>,1,1091,T1_4571_sternberg,4,97,FCDP,D,T,<lshift>,1,841,T2_4571_sternberg,4,97,LNJW,N,T,<lshift>,1,741
T0_4571_sternberg,4,98,GRFW,F,T,<rshift>,0,1281,T1_4571_sternberg,4,98,FCDP,C,T,<lshift>,1,966,T2_4571_sternberg,4,98,LNJW,M,F,<rshift>,1,686
T0_4571_sternberg,4,99,GRFW,R,T,<lshift>,1,3497,T1_4571_sternberg,4,99,FCDP,Z,F,<rshift>,1,722,T2_4571_sternberg,4,99,LNJW,W,T,<lshift>,1,842
T0_4571_sternberg,4,100,GRFW,K,F,<rshift>,1,761,T1_4571_sternberg,4,100,FCDP,M,F,<rshift>,1,765,T2_4571_sternberg,4,100,LNJW,K,F,<rshift>,1,821
T0_4571_sternberg,6,101,QLFVCP,T,F,<rshift>,1,1090,T1_4571_sternberg,6,101,ZJWNKG,N,T,<lshift>,1,1710,T2_4571_sternberg,6,101,JHZQDS,K,F,<rshift>,1,1916
T0_4571_sternberg,6,102,QLFVCP,W,F,<rshift>,1,924,T1_4571_sternberg,6,102,ZJWNKG,K,T,<lshift>,1,890,T2_4571_sternberg,6,102,JHZQDS,Q,T,<lshift>,1,1472
T0_4571_sternberg,6,103,QLFVCP,L,T,<lshift>,1,805,T1_4571_sternberg,6,103,ZJWNKG,V,F,<rshift>,1,767,T2_4571_sternberg,6,103,JHZQDS,Q,T,<lshift>,1,551
T0_4571_sternberg,6,104,QLFVCP,P,T,<lshift>,1,1639,T1_4571_sternberg,6,104,ZJWNKG,F,F,<rshift>,1,804,T2_4571_sternberg,6,104,JHZQDS,M,F,<rshift>,1,862
T0_4571_sternberg,6,105,QLFVCP,F,T,<lshift>,1,1154,T1_4571_sternberg,6,105,ZJWNKG,N,T,<lshift>,1,954,T2_4571_sternberg,6,105,JHZQDS,C,F,<rshift>,1,1179
T0_4571_sternberg,6,106,QLFVCP,L,T,<lshift>,1,1039,T1_4571_sternberg,6,106,ZJWNKG,M,F,<rshift>,1,914,T2_4571_sternberg,6,106,JHZQDS,Z,T,<lshift>,1,1106
T0_4571_sternberg,6,107,QLFVCP,V,T,<lshift>,1,1071,T1_4571_sternberg,6,107,ZJWNKG,C,F,<rshift>,1,1216,T2_4571_sternberg,6,107,JHZQDS,V,F,<rshift>,1,922
T0_4571_sternberg,6,108,QLFVCP,H,F,<rshift>,1,814,T1_4571_sternberg,6,108,ZJWNKG,M,F,<rshift>,1,1136,T2_4571_sternberg,6,108,JHZQDS,S,T,<lshift>,1,1269
T0_4571_sternberg,6,109,QLFVCP,N,F,<rshift>,1,1046,T1_4571_sternberg,6,109,ZJWNKG,J,T,<lshift>,1,893,T2_4571_sternberg,6,109,JHZQDS,C,F,<rshift>,1,1167
T0_4571_sternberg,6,110,QLFVCP,Z,F,<lshift>,0,1214,T1_4571_sternberg,6,110,ZJWNKG,J,T,<lshift>,1,720,T2_4571_sternberg,6,110,JHZQDS,Z,T,<lshift>,1,1605
T0_4571_sternberg,6,111,QLFVCP,F,T,<lshift>,1,3603,T1_4571_sternberg,6,111,ZJWNKG,J,T,<lshift>,1,775,T2_4571_sternberg,6,111,JHZQDS,H,T,<lshift>,1,772
T0_4571_sternberg,6,112,QLFVCP,H,F,<rshift>,1,856,T1_4571_sternberg,6,112,ZJWNKG,B,F,<rshift>,1,760,T2_4571_sternberg,6,112,JHZQDS,Q,T,<rshift>,0,816
T0_4571_sternberg,6,113,QLFVCP,D,F,<rshift>,1,874,T1_4571_sternberg,6,113,ZJWNKG,L,F,<rshift>,1,887,T2_4571_sternberg,6,113,JHZQDS,C,F,<rshift>,1,1544
T0_4571_sternberg,6,114,QLFVCP,V,T,<lshift>,1,927,T1_4571_sternberg,6,114,ZJWNKG,W,T,<lshift>,1,917,T2_4571_sternberg,6,114,JHZQDS,D,T,<rshift>,0,2172
T0_4571_sternberg,6,115,QLFVCP,Q,T,<lshift>,1,804,T1_4571_sternberg,6,115,ZJWNKG,P,F,<rshift>,1,850,T2_4571_sternberg,6,115,JHZQDS,H,T,<lshift>,1,1531
T0_4571_sternberg,6,116,QLFVCP,C,T,<rshift>,0,873,T1_4571_sternberg,6,116,ZJWNKG,Q,F,<rshift>,1,1830,T2_4571_sternberg,6,116,JHZQDS,B,F,<rshift>,1,1640
T0_4571_sternberg,6,117,QLFVCP,V,T,<lshift>,1,2680,T1_4571_sternberg,6,117,ZJWNKG,J,T,<lshift>,1,763,T2_4571_sternberg,6,117,JHZQDS,R,F,<rshift>,1,1195
T0_4571_sternberg,6,118,QLFVCP,S,F,<lshift>,0,823,T1_4571_sternberg,6,118,ZJWNKG,M,F,<rshift>,1,729,T2_4571_sternberg,6,118,JHZQDS,S,T,<lshift>,1,1314
T0_4571_sternberg,6,119,QLFVCP,V,T,<lshift>,1,2743,T1_4571_sternberg,6,119,ZJWNKG,S,F,<rshift>,1,813,T2_4571_sternberg,6,119,JHZQDS,G,F,<rshift>,1,1080
T0_4571_sternberg,6,120,QLFVCP,Q,T,<lshift>,1,830,T1_4571_sternberg,6,120,ZJWNKG,Q,F,<rshift>,1,805,T2_4571_sternberg,6,120,JHZQDS,J,T,<lshift>,1,1087
T0_4571_sternberg,6,121,QLFVCP,L,T,<lshift>,1,814,T1_4571_sternberg,6,121,ZJWNKG,Z,T,<lshift>,1,792,T2_4571_sternberg,6,121,JHZQDS,B,F,<rshift>,1,1356
T0_4571_sternberg,6,122,QLFVCP,N,F,<rshift>,1,1010,T1_4571_sternberg,6,122,ZJWNKG,G,T,<lshift>,1,906,T2_4571_sternberg,6,122,JHZQDS,Q,T,<lshift>,1,1064
T0_4571_sternberg,6,123,QLFVCP,H,F,<rshift>,1,815,T1_4571_sternberg,6,123,ZJWNKG,Z,T,<lshift>,1,760,T2_4571_sternberg,6,123,JHZQDS,H,T,<lshift>,1,1389
T0_4571_sternberg,6,124,QLFVCP,W,F,<rshift>,1,982,T1_4571_sternberg,6,124,ZJWNKG,B,F,<rshift>,1,705,T2_4571_sternberg,6,124,JHZQDS,S,T,<lshift>,1,1262
T0_4571_sternberg,6,125,QLFVCP,B,F,<rshift>,1,835,T1_4571_sternberg,6,125,ZJWNKG,P,F,<rshift>,1,1039,T2_4571_sternberg,6,125,JHZQDS,R,F,<rshift>,1,1144
T0_4571_sternberg,6,126,QLFVCP,L,T,<lshift>,1,1055,T1_4571_sternberg,6,126,ZJWNKG,N,T,<lshift>,1,1056,T2_4571_sternberg,6,126,JHZQDS,D,T,<lshift>,1,1112
T0_4571_sternberg,6,127,QLFVCP,P,T,<lshift>,1,1163,T1_4571_sternberg,6,127,ZJWNKG,B,F,<rshift>,1,819,T2_4571_sternberg,6,127,JHZQDS,Q,T,<lshift>,1,748
T0_4571_sternberg,6,128,QLFVCP,C,T,<rshift>,0,1276,T1_4571_sternberg,6,128,ZJWNKG,C,F,<rshift>,1,868,T2_4571_sternberg,6,128,JHZQDS,C,F,<rshift>,1,790
T0_4571_sternberg,6,129,QLFVCP,C,T,<rshift>,0,359,T1_4571_sternberg,6,129,ZJWNKG,S,F,<rshift>,1,864,T2_4571_sternberg,6,129,JHZQDS,V,F,<rshift>,1,1380
T0_4571_sternberg,6,130,QLFVCP,L,T,<rshift>,0,1421,T1_4571_sternberg,6,130,ZJWNKG,B,F,<rshift>,1,890,T2_4571_sternberg,6,130,JHZQDS,H,T,<lshift>,1,877
T0_4571_sternberg,6,131,QLFVCP,T,F,<rshift>,1,881,T1_4571_sternberg,6,131,ZJWNKG,G,T,<lshift>,1,1029,T2_4571_sternberg,6,131,JHZQDS,H,T,<lshift>,1,793
